Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,64,8,3,3,386433,0.3864
GPU0,static,1,393216,12288,1000,1,1,16,64,8,3,3,497121235,497.1212
GPU1,static,1,393216,12288,1000,1,1,16,64,8,3,3,994170550,994.1706
GPU1,dynamic,1,393216,12288,1000,1,1,16,64,8,3,3,497087657,497.0877
GPU0,dynamic,1,393216,12288,1000,1,1,16,64,8,3,3,497166787,497.1668
GPU1,guided,1,393216,12288,1000,1,1,16,64,8,3,3,497087958,497.0880
GPU0,guided,1,393216,12288,1000,1,1,16,64,8,3,3,497172322,497.1723
GPU1,static,2,393216,12288,1000,1,1,16,64,8,3,3,497039990,497.0400
GPU0,static,2,393216,12288,1000,1,1,16,64,8,3,3,497129966,497.1300
GPU1,dynamic,2,393216,12288,1000,1,1,16,64,8,3,3,497066517,497.0665
GPU0,dynamic,2,393216,12288,1000,1,1,16,64,8,3,3,497173858,497.1739
GPU1,guided,2,393216,12288,1000,1,1,16,64,8,3,3,497082031,497.0820
GPU0,guided,2,393216,12288,1000,1,1,16,64,8,3,3,497157417,497.1574
GPU1,static,3,393216,12288,1000,1,1,16,64,8,3,3,31190632,31.1906
GPU0,static,3,393216,12288,1000,1,1,16,64,8,3,3,31196711,31.1967
GPU1,dynamic,3,393216,12288,1000,1,1,16,64,8,3,3,31206896,31.2069
GPU0,dynamic,3,393216,12288,1000,1,1,16,64,8,3,3,31212599,31.2126
GPU1,guided,3,393216,12288,1000,1,1,16,64,8,3,3,31206028,31.2060
GPU0,guided,3,393216,12288,1000,1,1,16,64,8,3,3,31209587,31.2096
GPU1,static,4,393216,12288,1000,1,1,16,64,8,3,3,489612,0.4896
GPU0,static,4,393216,12288,1000,1,1,16,64,8,3,3,492843,0.4928
GPU1,dynamic,4,393216,12288,1000,1,1,16,64,8,3,3,489257,0.4893
GPU0,dynamic,4,393216,12288,1000,1,1,16,64,8,3,3,492819,0.4928
GPU1,guided,4,393216,12288,1000,1,1,16,64,8,3,3,489540,0.4895
GPU0,guided,4,393216,12288,1000,1,1,16,64,8,3,3,492218,0.4922
