Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,16,32,2,3,3,9883,0.0099
GPU0,static,1,49152,6144,10,1,1,16,32,2,3,3,659687,0.6597
GPU1,static,1,49152,6144,10,1,1,16,32,2,3,3,1324062,1.3241
GPU1,dynamic,1,49152,6144,10,1,1,16,32,2,3,3,657531,0.6575
GPU0,dynamic,1,49152,6144,10,1,1,16,32,2,3,3,657779,0.6578
GPU1,guided,1,49152,6144,10,1,1,16,32,2,3,3,657470,0.6575
GPU0,guided,1,49152,6144,10,1,1,16,32,2,3,3,657591,0.6576
GPU1,static,2,49152,6144,10,1,1,16,32,2,3,3,657329,0.6573
GPU0,static,2,49152,6144,10,1,1,16,32,2,3,3,657432,0.6574
GPU1,dynamic,2,49152,6144,10,1,1,16,32,2,3,3,657402,0.6574
GPU0,dynamic,2,49152,6144,10,1,1,16,32,2,3,3,657559,0.6576
GPU1,guided,2,49152,6144,10,1,1,16,32,2,3,3,657548,0.6575
GPU0,guided,2,49152,6144,10,1,1,16,32,2,3,3,657565,0.6576
GPU0,static,3,49152,6144,10,1,1,16,32,2,3,3,41479,0.0415
GPU1,static,3,49152,6144,10,1,1,16,32,2,3,3,41480,0.0415
GPU1,dynamic,3,49152,6144,10,1,1,16,32,2,3,3,41489,0.0415
GPU0,dynamic,3,49152,6144,10,1,1,16,32,2,3,3,41587,0.0416
GPU1,guided,3,49152,6144,10,1,1,16,32,2,3,3,41491,0.0415
GPU0,guided,3,49152,6144,10,1,1,16,32,2,3,3,41661,0.0417
GPU1,static,4,49152,6144,10,1,1,16,32,2,3,3,1484,0.0015
GPU0,static,4,49152,6144,10,1,1,16,32,2,3,3,1552,0.0016
GPU1,dynamic,4,49152,6144,10,1,1,16,32,2,3,3,1535,0.0015
GPU0,dynamic,4,49152,6144,10,1,1,16,32,2,3,3,1589,0.0016
GPU1,guided,4,49152,6144,10,1,1,16,32,2,3,3,1520,0.0015
GPU0,guided,4,49152,6144,10,1,1,16,32,2,3,3,1579,0.0016
