Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,32,8,3,3,29188,0.0292
GPU0,static,1,983040,30720,10,1,1,80,32,8,3,3,12434313,12.4343
GPU1,static,1,983040,30720,10,1,1,80,32,8,3,3,24901887,24.9019
GPU1,dynamic,1,983040,30720,10,1,1,80,32,8,3,3,12435217,12.4352
GPU0,dynamic,1,983040,30720,10,1,1,80,32,8,3,3,12461497,12.4615
GPU0,guided,1,983040,30720,10,1,1,80,32,8,3,3,12434743,12.4347
GPU1,guided,1,983040,30720,10,1,1,80,32,8,3,3,12435213,12.4352
GPU1,static,2,983040,30720,10,1,1,80,32,8,3,3,12434182,12.4342
GPU0,static,2,983040,30720,10,1,1,80,32,8,3,3,12434388,12.4344
GPU0,dynamic,2,983040,30720,10,1,1,80,32,8,3,3,12434377,12.4344
GPU1,dynamic,2,983040,30720,10,1,1,80,32,8,3,3,12434593,12.4346
GPU0,guided,2,983040,30720,10,1,1,80,32,8,3,3,12434289,12.4343
GPU1,guided,2,983040,30720,10,1,1,80,32,8,3,3,12434502,12.4345
GPU1,static,3,983040,30720,10,1,1,80,32,8,3,3,158703,0.1587
GPU0,static,3,983040,30720,10,1,1,80,32,8,3,3,159023,0.1590
GPU1,dynamic,3,983040,30720,10,1,1,80,32,8,3,3,158839,0.1588
GPU0,dynamic,3,983040,30720,10,1,1,80,32,8,3,3,159016,0.1590
GPU0,guided,3,983040,30720,10,1,1,80,32,8,3,3,158973,0.1590
GPU1,guided,3,983040,30720,10,1,1,80,32,8,3,3,159049,0.1590
GPU1,static,4,983040,30720,10,1,1,80,32,8,3,3,5698,0.0057
GPU0,static,4,983040,30720,10,1,1,80,32,8,3,3,6235,0.0062
GPU1,dynamic,4,983040,30720,10,1,1,80,32,8,3,3,5733,0.0057
GPU0,dynamic,4,983040,30720,10,1,1,80,32,8,3,3,6008,0.0060
GPU1,guided,4,983040,30720,10,1,1,80,32,8,3,3,5729,0.0057
GPU0,guided,4,983040,30720,10,1,1,80,32,8,3,3,6008,0.0060
