Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,32,1,8,3,3,47748,0.0477
GPU0,static,1,12288,384,10,1,1,32,1,8,3,3,156789,0.1568
GPU1,static,1,12288,384,10,1,1,32,1,8,3,3,319302,0.3193
GPU1,dynamic,1,12288,384,10,1,1,32,1,8,3,3,155640,0.1556
GPU0,dynamic,1,12288,384,10,1,1,32,1,8,3,3,155812,0.1558
GPU1,guided,1,12288,384,10,1,1,32,1,8,3,3,155639,0.1556
GPU0,guided,1,12288,384,10,1,1,32,1,8,3,3,155746,0.1557
GPU1,static,2,12288,384,10,1,1,32,1,8,3,3,155601,0.1556
GPU0,static,2,12288,384,10,1,1,32,1,8,3,3,155618,0.1556
GPU1,dynamic,2,12288,384,10,1,1,32,1,8,3,3,155824,0.1558
GPU0,dynamic,2,12288,384,10,1,1,32,1,8,3,3,156862,0.1569
GPU1,guided,2,12288,384,10,1,1,32,1,8,3,3,155688,0.1557
GPU0,guided,2,12288,384,10,1,1,32,1,8,3,3,155867,0.1559
GPU1,static,3,12288,384,10,1,1,32,1,8,3,3,5093,0.0051
GPU0,static,3,12288,384,10,1,1,32,1,8,3,3,5141,0.0051
GPU1,dynamic,3,12288,384,10,1,1,32,1,8,3,3,5116,0.0051
GPU0,dynamic,3,12288,384,10,1,1,32,1,8,3,3,5141,0.0051
GPU1,guided,3,12288,384,10,1,1,32,1,8,3,3,5093,0.0051
GPU0,guided,3,12288,384,10,1,1,32,1,8,3,3,5127,0.0051
GPU1,static,4,12288,384,10,1,1,32,1,8,3,3,5043,0.0050
GPU0,static,4,12288,384,10,1,1,32,1,8,3,3,5092,0.0051
GPU1,dynamic,4,12288,384,10,1,1,32,1,8,3,3,5084,0.0051
GPU0,dynamic,4,12288,384,10,1,1,32,1,8,3,3,5134,0.0051
GPU1,guided,4,12288,384,10,1,1,32,1,8,3,3,5082,0.0051
GPU0,guided,4,12288,384,10,1,1,32,1,8,3,3,5149,0.0051
