Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,1,8,3,3,27723,0.0277
GPU0,static,1,6144,192,1000,1,1,16,1,8,3,3,7767576,7.7676
GPU1,static,1,6144,192,1000,1,1,16,1,8,3,3,15582226,15.5822
GPU1,dynamic,1,6144,192,1000,1,1,16,1,8,3,3,7774557,7.7746
GPU0,dynamic,1,6144,192,1000,1,1,16,1,8,3,3,7804888,7.8049
GPU1,guided,1,6144,192,1000,1,1,16,1,8,3,3,7766263,7.7663
GPU0,guided,1,6144,192,1000,1,1,16,1,8,3,3,7768370,7.7684
GPU1,static,2,6144,192,1000,1,1,16,1,8,3,3,7765788,7.7658
GPU0,static,2,6144,192,1000,1,1,16,1,8,3,3,7768087,7.7681
GPU1,dynamic,2,6144,192,1000,1,1,16,1,8,3,3,7766370,7.7664
GPU0,dynamic,2,6144,192,1000,1,1,16,1,8,3,3,7768571,7.7686
GPU1,guided,2,6144,192,1000,1,1,16,1,8,3,3,7766283,7.7663
GPU0,guided,2,6144,192,1000,1,1,16,1,8,3,3,7768577,7.7686
GPU1,static,3,6144,192,1000,1,1,16,1,8,3,3,486411,0.4864
GPU0,static,3,6144,192,1000,1,1,16,1,8,3,3,486471,0.4865
GPU1,dynamic,3,6144,192,1000,1,1,16,1,8,3,3,486600,0.4866
GPU0,dynamic,3,6144,192,1000,1,1,16,1,8,3,3,486668,0.4867
GPU1,guided,3,6144,192,1000,1,1,16,1,8,3,3,486589,0.4866
GPU0,guided,3,6144,192,1000,1,1,16,1,8,3,3,486685,0.4867
GPU1,static,4,6144,192,1000,1,1,16,1,8,3,3,486286,0.4863
GPU0,static,4,6144,192,1000,1,1,16,1,8,3,3,486520,0.4865
GPU1,dynamic,4,6144,192,1000,1,1,16,1,8,3,3,486417,0.4864
GPU0,dynamic,4,6144,192,1000,1,1,16,1,8,3,3,486553,0.4866
GPU1,guided,4,6144,192,1000,1,1,16,1,8,3,3,486498,0.4865
GPU0,guided,4,6144,192,1000,1,1,16,1,8,3,3,486570,0.4866
