Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,96,4,3,3,292011,0.2920
GPU0,static,1,294912,18432,1000,1,1,16,96,4,3,3,379964663,379.9647
GPU1,static,1,294912,18432,1000,1,1,16,96,4,3,3,759896412,759.8964
GPU1,dynamic,1,294912,18432,1000,1,1,16,96,4,3,3,379912212,379.9122
GPU0,dynamic,1,294912,18432,1000,1,1,16,96,4,3,3,379967646,379.9676
GPU1,guided,1,294912,18432,1000,1,1,16,96,4,3,3,379882573,379.8826
GPU0,guided,1,294912,18432,1000,1,1,16,96,4,3,3,379941556,379.9416
GPU0,static,2,294912,18432,1000,1,1,16,96,4,3,3,379901471,379.9015
GPU1,static,2,294912,18432,1000,1,1,16,96,4,3,3,379905298,379.9053
GPU0,dynamic,2,294912,18432,1000,1,1,16,96,4,3,3,379961990,379.9620
GPU1,dynamic,2,294912,18432,1000,1,1,16,96,4,3,3,380010164,380.0102
GPU0,guided,2,294912,18432,1000,1,1,16,96,4,3,3,379958573,379.9586
GPU1,guided,2,294912,18432,1000,1,1,16,96,4,3,3,380008128,380.0081
GPU1,static,3,294912,18432,1000,1,1,16,96,4,3,3,23845686,23.8457
GPU0,static,3,294912,18432,1000,1,1,16,96,4,3,3,23845860,23.8459
GPU0,dynamic,3,294912,18432,1000,1,1,16,96,4,3,3,23854625,23.8546
GPU1,dynamic,3,294912,18432,1000,1,1,16,96,4,3,3,23856847,23.8568
GPU0,guided,3,294912,18432,1000,1,1,16,96,4,3,3,23853273,23.8533
GPU1,guided,3,294912,18432,1000,1,1,16,96,4,3,3,23857837,23.8578
GPU0,static,4,294912,18432,1000,1,1,16,96,4,3,3,252030,0.2520
GPU1,static,4,294912,18432,1000,1,1,16,96,4,3,3,257615,0.2576
GPU1,dynamic,4,294912,18432,1000,1,1,16,96,4,3,3,250234,0.2502
GPU0,dynamic,4,294912,18432,1000,1,1,16,96,4,3,3,250319,0.2503
GPU0,guided,4,294912,18432,1000,1,1,16,96,4,3,3,250167,0.2502
GPU1,guided,4,294912,18432,1000,1,1,16,96,4,3,3,250446,0.2504
