Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,16,80,2,3,3,20111,0.0201
GPU0,static,1,122880,15360,10,1,1,16,80,2,3,3,1646086,1.6461
GPU1,static,1,122880,15360,10,1,1,16,80,2,3,3,3328712,3.3287
GPU1,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,1644630,1.6446
GPU0,dynamic,1,122880,15360,10,1,1,16,80,2,3,3,1644748,1.6447
GPU0,guided,1,122880,15360,10,1,1,16,80,2,3,3,1644493,1.6445
GPU1,guided,1,122880,15360,10,1,1,16,80,2,3,3,1645125,1.6451
GPU0,static,2,122880,15360,10,1,1,16,80,2,3,3,1644182,1.6442
GPU1,static,2,122880,15360,10,1,1,16,80,2,3,3,1644494,1.6445
GPU0,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,1644393,1.6444
GPU1,dynamic,2,122880,15360,10,1,1,16,80,2,3,3,1644533,1.6445
GPU0,guided,2,122880,15360,10,1,1,16,80,2,3,3,1644714,1.6447
GPU1,guided,2,122880,15360,10,1,1,16,80,2,3,3,1644873,1.6449
GPU0,static,3,122880,15360,10,1,1,16,80,2,3,3,103854,0.1039
GPU1,static,3,122880,15360,10,1,1,16,80,2,3,3,104011,0.1040
GPU0,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,103959,0.1040
GPU1,dynamic,3,122880,15360,10,1,1,16,80,2,3,3,104030,0.1040
GPU0,guided,3,122880,15360,10,1,1,16,80,2,3,3,103887,0.1039
GPU1,guided,3,122880,15360,10,1,1,16,80,2,3,3,104011,0.1040
GPU0,static,4,122880,15360,10,1,1,16,80,2,3,3,1951,0.0020
GPU1,static,4,122880,15360,10,1,1,16,80,2,3,3,2085,0.0021
GPU0,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,1985,0.0020
GPU1,dynamic,4,122880,15360,10,1,1,16,80,2,3,3,2116,0.0021
GPU0,guided,4,122880,15360,10,1,1,16,80,2,3,3,1960,0.0020
GPU1,guided,4,122880,15360,10,1,1,16,80,2,3,3,2092,0.0021
