Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,32,16,4,3,3,152346,0.1523
GPU0,static,1,98304,6144,1000,1,1,32,16,4,3,3,126645073,126.6451
GPU1,static,1,98304,6144,1000,1,1,32,16,4,3,3,253292982,253.2930
GPU1,dynamic,1,98304,6144,1000,1,1,32,16,4,3,3,126634169,126.6342
GPU0,dynamic,1,98304,6144,1000,1,1,32,16,4,3,3,126678121,126.6781
GPU1,guided,1,98304,6144,1000,1,1,32,16,4,3,3,126630158,126.6302
GPU0,guided,1,98304,6144,1000,1,1,32,16,4,3,3,126663578,126.6636
GPU1,static,2,98304,6144,1000,1,1,32,16,4,3,3,126625622,126.6256
GPU0,static,2,98304,6144,1000,1,1,32,16,4,3,3,126655109,126.6551
GPU1,dynamic,2,98304,6144,1000,1,1,32,16,4,3,3,126628415,126.6284
GPU0,dynamic,2,98304,6144,1000,1,1,32,16,4,3,3,126664175,126.6642
GPU1,guided,2,98304,6144,1000,1,1,32,16,4,3,3,126632119,126.6321
GPU0,guided,2,98304,6144,1000,1,1,32,16,4,3,3,126672353,126.6724
GPU1,static,3,98304,6144,1000,1,1,32,16,4,3,3,3987716,3.9877
GPU0,static,3,98304,6144,1000,1,1,32,16,4,3,3,3988962,3.9890
GPU1,dynamic,3,98304,6144,1000,1,1,32,16,4,3,3,3989083,3.9891
GPU0,dynamic,3,98304,6144,1000,1,1,32,16,4,3,3,3990053,3.9901
GPU1,guided,3,98304,6144,1000,1,1,32,16,4,3,3,3989284,3.9893
GPU0,guided,3,98304,6144,1000,1,1,32,16,4,3,3,3989813,3.9898
GPU1,static,4,98304,6144,1000,1,1,32,16,4,3,3,250183,0.2502
GPU0,static,4,98304,6144,1000,1,1,32,16,4,3,3,251609,0.2516
GPU1,dynamic,4,98304,6144,1000,1,1,32,16,4,3,3,250328,0.2503
GPU0,dynamic,4,98304,6144,1000,1,1,32,16,4,3,3,251737,0.2517
GPU1,guided,4,98304,6144,1000,1,1,32,16,4,3,3,250920,0.2509
GPU0,guided,4,98304,6144,1000,1,1,32,16,4,3,3,252337,0.2523
