Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,96,8,3,3,34037,0.0340
GPU0,static,1,2949120,92160,10,1,1,80,96,8,3,3,37324231,37.3242
GPU1,static,1,2949120,92160,10,1,1,80,96,8,3,3,75077010,75.0770
GPU1,dynamic,1,2949120,92160,10,1,1,80,96,8,3,3,37301413,37.3014
GPU0,dynamic,1,2949120,92160,10,1,1,80,96,8,3,3,37324737,37.3247
GPU1,guided,1,2949120,92160,10,1,1,80,96,8,3,3,37298901,37.2989
GPU0,guided,1,2949120,92160,10,1,1,80,96,8,3,3,37299435,37.2994
GPU0,static,2,2949120,92160,10,1,1,80,96,8,3,3,37297564,37.2976
GPU1,static,2,2949120,92160,10,1,1,80,96,8,3,3,37300950,37.3010
GPU0,dynamic,2,2949120,92160,10,1,1,80,96,8,3,3,37300646,37.3006
GPU1,dynamic,2,2949120,92160,10,1,1,80,96,8,3,3,37309801,37.3098
GPU0,guided,2,2949120,92160,10,1,1,80,96,8,3,3,37300025,37.3000
GPU1,guided,2,2949120,92160,10,1,1,80,96,8,3,3,37308602,37.3086
GPU1,static,3,2949120,92160,10,1,1,80,96,8,3,3,476031,0.4760
GPU0,static,3,2949120,92160,10,1,1,80,96,8,3,3,476871,0.4769
GPU0,dynamic,3,2949120,92160,10,1,1,80,96,8,3,3,477240,0.4772
GPU1,dynamic,3,2949120,92160,10,1,1,80,96,8,3,3,477312,0.4773
GPU0,guided,3,2949120,92160,10,1,1,80,96,8,3,3,476202,0.4762
GPU1,guided,3,2949120,92160,10,1,1,80,96,8,3,3,477264,0.4773
GPU1,static,4,2949120,92160,10,1,1,80,96,8,3,3,6492,0.0065
GPU0,static,4,2949120,92160,10,1,1,80,96,8,3,3,7732,0.0077
GPU1,dynamic,4,2949120,92160,10,1,1,80,96,8,3,3,6366,0.0064
GPU0,dynamic,4,2949120,92160,10,1,1,80,96,8,3,3,7555,0.0076
GPU1,guided,4,2949120,92160,10,1,1,80,96,8,3,3,6451,0.0065
GPU0,guided,4,2949120,92160,10,1,1,80,96,8,3,3,7639,0.0076
