Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,32,16,8,3,3,195388,0.1954
GPU0,static,1,196608,6144,1000,1,1,32,16,8,3,3,248593520,248.5935
GPU1,static,1,196608,6144,1000,1,1,32,16,8,3,3,497143037,497.1430
GPU1,dynamic,1,196608,6144,1000,1,1,32,16,8,3,3,248525477,248.5255
GPU0,dynamic,1,196608,6144,1000,1,1,32,16,8,3,3,248624436,248.6244
GPU1,guided,1,196608,6144,1000,1,1,32,16,8,3,3,248523579,248.5236
GPU0,guided,1,196608,6144,1000,1,1,32,16,8,3,3,248604402,248.6044
GPU1,static,2,196608,6144,1000,1,1,32,16,8,3,3,248511843,248.5118
GPU0,static,2,196608,6144,1000,1,1,32,16,8,3,3,248597714,248.5977
GPU1,dynamic,2,196608,6144,1000,1,1,32,16,8,3,3,248518379,248.5184
GPU0,dynamic,2,196608,6144,1000,1,1,32,16,8,3,3,248647487,248.6475
GPU1,guided,2,196608,6144,1000,1,1,32,16,8,3,3,248512682,248.5127
GPU0,guided,2,196608,6144,1000,1,1,32,16,8,3,3,248596350,248.5964
GPU1,static,3,196608,6144,1000,1,1,32,16,8,3,3,7826338,7.8263
GPU0,static,3,196608,6144,1000,1,1,32,16,8,3,3,7828275,7.8283
GPU1,dynamic,3,196608,6144,1000,1,1,32,16,8,3,3,7830393,7.8304
GPU0,dynamic,3,196608,6144,1000,1,1,32,16,8,3,3,7832033,7.8320
GPU1,guided,3,196608,6144,1000,1,1,32,16,8,3,3,7829965,7.8300
GPU0,guided,3,196608,6144,1000,1,1,32,16,8,3,3,7832792,7.8328
GPU1,static,4,196608,6144,1000,1,1,32,16,8,3,3,488895,0.4889
GPU0,static,4,196608,6144,1000,1,1,32,16,8,3,3,493318,0.4933
GPU1,dynamic,4,196608,6144,1000,1,1,32,16,8,3,3,488776,0.4888
GPU0,dynamic,4,196608,6144,1000,1,1,32,16,8,3,3,492374,0.4924
GPU1,guided,4,196608,6144,1000,1,1,32,16,8,3,3,488894,0.4889
GPU0,guided,4,196608,6144,1000,1,1,32,16,8,3,3,492488,0.4925
