Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,16,2,3,3,13377,0.0134
GPU0,static,1,122880,15360,10,1,1,80,16,2,3,3,1645809,1.6458
GPU1,static,1,122880,15360,10,1,1,80,16,2,3,3,3297453,3.2975
GPU1,dynamic,1,122880,15360,10,1,1,80,16,2,3,3,1643906,1.6439
GPU0,dynamic,1,122880,15360,10,1,1,80,16,2,3,3,1644375,1.6444
GPU0,guided,1,122880,15360,10,1,1,80,16,2,3,3,1644207,1.6442
GPU1,guided,1,122880,15360,10,1,1,80,16,2,3,3,1645001,1.6450
GPU0,static,2,122880,15360,10,1,1,80,16,2,3,3,1644215,1.6442
GPU1,static,2,122880,15360,10,1,1,80,16,2,3,3,1644482,1.6445
GPU0,dynamic,2,122880,15360,10,1,1,80,16,2,3,3,1644317,1.6443
GPU1,dynamic,2,122880,15360,10,1,1,80,16,2,3,3,1644521,1.6445
GPU0,guided,2,122880,15360,10,1,1,80,16,2,3,3,1644139,1.6441
GPU1,guided,2,122880,15360,10,1,1,80,16,2,3,3,1644274,1.6443
GPU0,static,3,122880,15360,10,1,1,80,16,2,3,3,21638,0.0216
GPU1,static,3,122880,15360,10,1,1,80,16,2,3,3,21785,0.0218
GPU0,dynamic,3,122880,15360,10,1,1,80,16,2,3,3,21629,0.0216
GPU1,dynamic,3,122880,15360,10,1,1,80,16,2,3,3,21699,0.0217
GPU0,guided,3,122880,15360,10,1,1,80,16,2,3,3,21495,0.0215
GPU1,guided,3,122880,15360,10,1,1,80,16,2,3,3,21634,0.0216
GPU0,static,4,122880,15360,10,1,1,80,16,2,3,3,1941,0.0019
GPU1,static,4,122880,15360,10,1,1,80,16,2,3,3,2083,0.0021
GPU0,dynamic,4,122880,15360,10,1,1,80,16,2,3,3,1974,0.0020
GPU1,dynamic,4,122880,15360,10,1,1,80,16,2,3,3,2111,0.0021
GPU0,guided,4,122880,15360,10,1,1,80,16,2,3,3,1972,0.0020
GPU1,guided,4,122880,15360,10,1,1,80,16,2,3,3,2106,0.0021
