Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,1,16,2,3,3,40573,0.0406
GPU0,static,1,1536,192,100,1,1,1,16,2,3,3,205874,0.2059
GPU1,static,1,1536,192,100,1,1,1,16,2,3,3,418986,0.4190
GPU1,dynamic,1,1536,192,100,1,1,1,16,2,3,3,205498,0.2055
GPU0,dynamic,1,1536,192,100,1,1,1,16,2,3,3,205517,0.2055
GPU0,guided,1,1536,192,100,1,1,1,16,2,3,3,205462,0.2055
GPU1,guided,1,1536,192,100,1,1,1,16,2,3,3,205503,0.2055
GPU1,static,2,1536,192,100,1,1,1,16,2,3,3,205428,0.2054
GPU0,static,2,1536,192,100,1,1,1,16,2,3,3,205466,0.2055
GPU1,dynamic,2,1536,192,100,1,1,1,16,2,3,3,205899,0.2059
GPU0,dynamic,2,1536,192,100,1,1,1,16,2,3,3,205899,0.2059
GPU0,guided,2,1536,192,100,1,1,1,16,2,3,3,206019,0.2060
GPU1,guided,2,1536,192,100,1,1,1,16,2,3,3,206042,0.2060
GPU1,static,3,1536,192,100,1,1,1,16,2,3,3,205448,0.2054
GPU0,static,3,1536,192,100,1,1,1,16,2,3,3,205467,0.2055
GPU1,dynamic,3,1536,192,100,1,1,1,16,2,3,3,205488,0.2055
GPU0,dynamic,3,1536,192,100,1,1,1,16,2,3,3,205557,0.2056
GPU1,guided,3,1536,192,100,1,1,1,16,2,3,3,205486,0.2055
GPU0,guided,3,1536,192,100,1,1,1,16,2,3,3,205591,0.2056
GPU1,static,4,1536,192,100,1,1,1,16,2,3,3,13053,0.0131
GPU0,static,4,1536,192,100,1,1,1,16,2,3,3,13082,0.0131
GPU1,dynamic,4,1536,192,100,1,1,1,16,2,3,3,13083,0.0131
GPU0,dynamic,4,1536,192,100,1,1,1,16,2,3,3,13107,0.0131
GPU1,guided,4,1536,192,100,1,1,1,16,2,3,3,13078,0.0131
GPU0,guided,4,1536,192,100,1,1,1,16,2,3,3,13097,0.0131
