Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,16,48,8,3,3,60046,0.0600
GPU0,static,1,294912,9216,100,1,1,16,48,8,3,3,37284965,37.2850
GPU1,static,1,294912,9216,100,1,1,16,48,8,3,3,74584490,74.5845
GPU1,dynamic,1,294912,9216,100,1,1,16,48,8,3,3,37284384,37.2844
GPU0,dynamic,1,294912,9216,100,1,1,16,48,8,3,3,37306235,37.3062
GPU1,guided,1,294912,9216,100,1,1,16,48,8,3,3,37280527,37.2805
GPU0,guided,1,294912,9216,100,1,1,16,48,8,3,3,37285903,37.2859
GPU1,static,2,294912,9216,100,1,1,16,48,8,3,3,37277988,37.2780
GPU0,static,2,294912,9216,100,1,1,16,48,8,3,3,37283941,37.2839
GPU1,dynamic,2,294912,9216,100,1,1,16,48,8,3,3,37280752,37.2808
GPU0,dynamic,2,294912,9216,100,1,1,16,48,8,3,3,37285166,37.2852
GPU1,guided,2,294912,9216,100,1,1,16,48,8,3,3,37282359,37.2824
GPU0,guided,2,294912,9216,100,1,1,16,48,8,3,3,37285754,37.2858
GPU1,static,3,294912,9216,100,1,1,16,48,8,3,3,2340331,2.3403
GPU0,static,3,294912,9216,100,1,1,16,48,8,3,3,2340474,2.3405
GPU0,dynamic,3,294912,9216,100,1,1,16,48,8,3,3,2341369,2.3414
GPU1,dynamic,3,294912,9216,100,1,1,16,48,8,3,3,2341653,2.3417
GPU1,guided,3,294912,9216,100,1,1,16,48,8,3,3,2341157,2.3412
GPU0,guided,3,294912,9216,100,1,1,16,48,8,3,3,2341528,2.3415
GPU1,static,4,294912,9216,100,1,1,16,48,8,3,3,49963,0.0500
GPU0,static,4,294912,9216,100,1,1,16,48,8,3,3,50213,0.0502
GPU1,dynamic,4,294912,9216,100,1,1,16,48,8,3,3,49725,0.0497
GPU0,dynamic,4,294912,9216,100,1,1,16,48,8,3,3,50326,0.0503
GPU1,guided,4,294912,9216,100,1,1,16,48,8,3,3,49774,0.0498
GPU0,guided,4,294912,9216,100,1,1,16,48,8,3,3,51311,0.0513
