Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,16,48,191543
GPU5,static,1,2703887424,339738624,96,96,16,48,3117797
GPU4,static,1,2703887424,339738624,96,96,16,48,3146707
GPU0,static,1,2703887424,339738624,96,96,16,48,3398592
GPU1,static,1,2703887424,339738624,96,96,16,48,3429609
GPU3,static,1,2703887424,339738624,96,96,16,48,3457790
GPU2,static,1,2703887424,339738624,96,96,16,48,3461166
GPU5,static,2,2703887424,339738624,96,96,16,48,1646974
GPU4,static,2,2703887424,339738624,96,96,16,48,1648847
GPU2,static,2,2703887424,339738624,96,96,16,48,1681124
GPU1,static,2,2703887424,339738624,96,96,16,48,1683066
GPU3,static,2,2703887424,339738624,96,96,16,48,1685810
GPU0,static,2,2703887424,339738624,96,96,16,48,1689671
GPU5,static,3,2703887424,339738624,96,96,16,48,1371523
GPU4,static,3,2703887424,339738624,96,96,16,48,1375155
GPU1,static,3,2703887424,339738624,96,96,16,48,1660082
GPU3,static,3,2703887424,339738624,96,96,16,48,1661799
GPU0,static,3,2703887424,339738624,96,96,16,48,1664136
GPU2,static,3,2703887424,339738624,96,96,16,48,1667355
GPU4,static,4,2703887424,339738624,96,96,16,48,1358669
GPU5,static,4,2703887424,339738624,96,96,16,48,1362006
GPU2,static,4,2703887424,339738624,96,96,16,48,1627485
GPU1,static,4,2703887424,339738624,96,96,16,48,1629176
GPU0,static,4,2703887424,339738624,96,96,16,48,1631459
GPU3,static,4,2703887424,339738624,96,96,16,48,1634595
GPU5,dynamic,1,2703887424,339738624,96,96,16,48,3147111
GPU4,dynamic,1,2703887424,339738624,96,96,16,48,3149015
GPU0,dynamic,1,2703887424,339738624,96,96,16,48,3391683
GPU1,dynamic,1,2703887424,339738624,96,96,16,48,3419309
GPU3,dynamic,1,2703887424,339738624,96,96,16,48,3421599
GPU2,dynamic,1,2703887424,339738624,96,96,16,48,3424823
GPU4,dynamic,2,2703887424,339738624,96,96,16,48,1392190
GPU5,dynamic,2,2703887424,339738624,96,96,16,48,1394082
GPU2,dynamic,2,2703887424,339738624,96,96,16,48,1673091
GPU1,dynamic,2,2703887424,339738624,96,96,16,48,1674828
GPU3,dynamic,2,2703887424,339738624,96,96,16,48,1677132
GPU0,dynamic,2,2703887424,339738624,96,96,16,48,1680189
GPU4,dynamic,3,2703887424,339738624,96,96,16,48,1289104
GPU5,dynamic,3,2703887424,339738624,96,96,16,48,1292735
GPU2,dynamic,3,2703887424,339738624,96,96,16,48,1567179
GPU0,dynamic,3,2703887424,339738624,96,96,16,48,1568865
GPU3,dynamic,3,2703887424,339738624,96,96,16,48,1571159
GPU1,dynamic,3,2703887424,339738624,96,96,16,48,1574216
GPU5,dynamic,4,2703887424,339738624,96,96,16,48,1358029
GPU4,dynamic,4,2703887424,339738624,96,96,16,48,1361541
GPU1,dynamic,4,2703887424,339738624,96,96,16,48,1608852
GPU2,dynamic,4,2703887424,339738624,96,96,16,48,1610709
GPU0,dynamic,4,2703887424,339738624,96,96,16,48,1613033
GPU3,dynamic,4,2703887424,339738624,96,96,16,48,1616127
GPU5,guided,1,2703887424,339738624,96,96,16,48,3119406
GPU4,guided,1,2703887424,339738624,96,96,16,48,3132332
GPU0,guided,1,2703887424,339738624,96,96,16,48,3371672
GPU1,guided,1,2703887424,339738624,96,96,16,48,3399222
GPU2,guided,1,2703887424,339738624,96,96,16,48,3401710
GPU3,guided,1,2703887424,339738624,96,96,16,48,3404789
GPU4,guided,2,2703887424,339738624,96,96,16,48,1471611
GPU5,guided,2,2703887424,339738624,96,96,16,48,1473419
GPU3,guided,2,2703887424,339738624,96,96,16,48,1684186
GPU2,guided,2,2703887424,339738624,96,96,16,48,1686064
GPU0,guided,2,2703887424,339738624,96,96,16,48,1688414
GPU1,guided,2,2703887424,339738624,96,96,16,48,1691450
GPU4,guided,3,2703887424,339738624,96,96,16,48,1402177
GPU5,guided,3,2703887424,339738624,96,96,16,48,1405253
GPU2,guided,3,2703887424,339738624,96,96,16,48,1601203
GPU3,guided,3,2703887424,339738624,96,96,16,48,1603037
GPU0,guided,3,2703887424,339738624,96,96,16,48,1605705
GPU1,guided,3,2703887424,339738624,96,96,16,48,1608722
GPU5,guided,4,2703887424,339738624,96,96,16,48,1377152
GPU4,guided,4,2703887424,339738624,96,96,16,48,1380678
GPU2,guided,4,2703887424,339738624,96,96,16,48,1643690
GPU1,guided,4,2703887424,339738624,96,96,16,48,1645384
GPU0,guided,4,2703887424,339738624,96,96,16,48,1647195
GPU3,guided,4,2703887424,339738624,96,96,16,48,1650325
