Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,48,48,16,276951
GPU5,static,1,1368019008,169869312,96,48,48,16,2961622
GPU0,static,1,1368019008,169869312,96,48,48,16,3076048
GPU1,static,1,1368019008,169869312,96,48,48,16,3086253
GPU4,static,1,1368019008,169869312,96,48,48,16,3112842
GPU2,static,1,1368019008,169869312,96,48,48,16,3246023
GPU3,static,1,1368019008,169869312,96,48,48,16,3247900
GPU5,static,2,1368019008,169869312,96,48,48,16,802328
GPU4,static,2,1368019008,169869312,96,48,48,16,803355
GPU2,static,2,1368019008,169869312,96,48,48,16,873551
GPU3,static,2,1368019008,169869312,96,48,48,16,874594
GPU1,static,2,1368019008,169869312,96,48,48,16,876321
GPU0,static,2,1368019008,169869312,96,48,48,16,878438
GPU5,static,3,1368019008,169869312,96,48,48,16,694624
GPU4,static,3,1368019008,169869312,96,48,48,16,696505
GPU2,static,3,1368019008,169869312,96,48,48,16,831405
GPU1,static,3,1368019008,169869312,96,48,48,16,832437
GPU0,static,3,1368019008,169869312,96,48,48,16,834003
GPU3,static,3,1368019008,169869312,96,48,48,16,836187
GPU4,static,4,1368019008,169869312,96,48,48,16,700515
GPU5,static,4,1368019008,169869312,96,48,48,16,702483
GPU2,static,4,1368019008,169869312,96,48,48,16,836778
GPU0,static,4,1368019008,169869312,96,48,48,16,837799
GPU1,static,4,1368019008,169869312,96,48,48,16,839299
GPU3,static,4,1368019008,169869312,96,48,48,16,841491
GPU5,dynamic,1,1368019008,169869312,96,48,48,16,2931096
GPU0,dynamic,1,1368019008,169869312,96,48,48,16,3079641
GPU1,dynamic,1,1368019008,169869312,96,48,48,16,3090189
GPU4,dynamic,1,1368019008,169869312,96,48,48,16,3096158
GPU2,dynamic,1,1368019008,169869312,96,48,48,16,3243894
GPU3,dynamic,1,1368019008,169869312,96,48,48,16,3254430
GPU5,dynamic,2,1368019008,169869312,96,48,48,16,788326
GPU4,dynamic,2,1368019008,169869312,96,48,48,16,789663
GPU3,dynamic,2,1368019008,169869312,96,48,48,16,806901
GPU1,dynamic,2,1368019008,169869312,96,48,48,16,807942
GPU2,dynamic,2,1368019008,169869312,96,48,48,16,809629
GPU0,dynamic,2,1368019008,169869312,96,48,48,16,811724
GPU5,dynamic,3,1368019008,169869312,96,48,48,16,695129
GPU4,dynamic,3,1368019008,169869312,96,48,48,16,697314
GPU2,dynamic,3,1368019008,169869312,96,48,48,16,839302
GPU0,dynamic,3,1368019008,169869312,96,48,48,16,840335
GPU1,dynamic,3,1368019008,169869312,96,48,48,16,841843
GPU3,dynamic,3,1368019008,169869312,96,48,48,16,844013
GPU5,dynamic,4,1368019008,169869312,96,48,48,16,697815
GPU4,dynamic,4,1368019008,169869312,96,48,48,16,699799
GPU2,dynamic,4,1368019008,169869312,96,48,48,16,826041
GPU0,dynamic,4,1368019008,169869312,96,48,48,16,827077
GPU1,dynamic,4,1368019008,169869312,96,48,48,16,828567
GPU3,dynamic,4,1368019008,169869312,96,48,48,16,830765
GPU5,guided,1,1368019008,169869312,96,48,48,16,2901926
GPU0,guided,1,1368019008,169869312,96,48,48,16,3052026
GPU1,guided,1,1368019008,169869312,96,48,48,16,3064103
GPU4,guided,1,1368019008,169869312,96,48,48,16,3069934
GPU2,guided,1,1368019008,169869312,96,48,48,16,3226475
GPU3,guided,1,1368019008,169869312,96,48,48,16,3228345
GPU5,guided,2,1368019008,169869312,96,48,48,16,745234
GPU4,guided,2,1368019008,169869312,96,48,48,16,746263
GPU3,guided,2,1368019008,169869312,96,48,48,16,901375
GPU0,guided,2,1368019008,169869312,96,48,48,16,902414
GPU1,guided,2,1368019008,169869312,96,48,48,16,903902
GPU2,guided,2,1368019008,169869312,96,48,48,16,906135
GPU5,guided,3,1368019008,169869312,96,48,48,16,699362
GPU4,guided,3,1368019008,169869312,96,48,48,16,701392
GPU2,guided,3,1368019008,169869312,96,48,48,16,838290
GPU0,guided,3,1368019008,169869312,96,48,48,16,839323
GPU1,guided,3,1368019008,169869312,96,48,48,16,840845
GPU3,guided,3,1368019008,169869312,96,48,48,16,843022
GPU4,guided,4,1368019008,169869312,96,48,48,16,697155
GPU5,guided,4,1368019008,169869312,96,48,48,16,699237
GPU2,guided,4,1368019008,169869312,96,48,48,16,837208
GPU1,guided,4,1368019008,169869312,96,48,48,16,838251
GPU3,guided,4,1368019008,169869312,96,48,48,16,839788
GPU0,guided,4,1368019008,169869312,96,48,48,16,841211
