Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,96,48,570357
GPU5,static,1,7837569600,1019215872,48,96,96,48,9478319
GPU4,static,1,7837569600,1019215872,48,96,96,48,9601688
GPU0,static,1,7837569600,1019215872,48,96,96,48,10008480
GPU1,static,1,7837569600,1019215872,48,96,96,48,10055300
GPU2,static,1,7837569600,1019215872,48,96,96,48,10129795
GPU3,static,1,7837569600,1019215872,48,96,96,48,10138291
GPU5,static,2,7837569600,1019215872,48,96,96,48,3887866
GPU4,static,2,7837569600,1019215872,48,96,96,48,3896825
GPU1,static,2,7837569600,1019215872,48,96,96,48,4639583
GPU2,static,2,7837569600,1019215872,48,96,96,48,4644806
GPU0,static,2,7837569600,1019215872,48,96,96,48,4651230
GPU3,static,2,7837569600,1019215872,48,96,96,48,4659910
GPU4,static,3,7837569600,1019215872,48,96,96,48,4065947
GPU5,static,3,7837569600,1019215872,48,96,96,48,4075006
GPU0,static,3,7837569600,1019215872,48,96,96,48,4777793
GPU3,static,3,7837569600,1019215872,48,96,96,48,4782247
GPU1,static,3,7837569600,1019215872,48,96,96,48,4788215
GPU2,static,3,7837569600,1019215872,48,96,96,48,4797191
GPU5,static,4,7837569600,1019215872,48,96,96,48,3660736
GPU4,static,4,7837569600,1019215872,48,96,96,48,3669365
GPU0,static,4,7837569600,1019215872,48,96,96,48,4254920
GPU2,static,4,7837569600,1019215872,48,96,96,48,4258980
GPU3,static,4,7837569600,1019215872,48,96,96,48,4265205
GPU1,static,4,7837569600,1019215872,48,96,96,48,4273666
GPU5,dynamic,1,7837569600,1019215872,48,96,96,48,9535887
GPU4,dynamic,1,7837569600,1019215872,48,96,96,48,9566425
GPU0,dynamic,1,7837569600,1019215872,48,96,96,48,9959047
GPU1,dynamic,1,7837569600,1019215872,48,96,96,48,10019323
GPU3,dynamic,1,7837569600,1019215872,48,96,96,48,10060686
GPU2,dynamic,1,7837569600,1019215872,48,96,96,48,10069750
GPU5,dynamic,2,7837569600,1019215872,48,96,96,48,4339851
GPU4,dynamic,2,7837569600,1019215872,48,96,96,48,4379383
GPU3,dynamic,2,7837569600,1019215872,48,96,96,48,4811922
GPU1,dynamic,2,7837569600,1019215872,48,96,96,48,4816501
GPU0,dynamic,2,7837569600,1019215872,48,96,96,48,4822611
GPU2,dynamic,2,7837569600,1019215872,48,96,96,48,4831640
GPU5,dynamic,3,7837569600,1019215872,48,96,96,48,3700017
GPU4,dynamic,3,7837569600,1019215872,48,96,96,48,3708824
GPU3,dynamic,3,7837569600,1019215872,48,96,96,48,4523262
GPU0,dynamic,3,7837569600,1019215872,48,96,96,48,4527655
GPU1,dynamic,3,7837569600,1019215872,48,96,96,48,4533732
GPU2,dynamic,3,7837569600,1019215872,48,96,96,48,4542664
GPU5,dynamic,4,7837569600,1019215872,48,96,96,48,3872589
GPU4,dynamic,4,7837569600,1019215872,48,96,96,48,3877337
GPU0,dynamic,4,7837569600,1019215872,48,96,96,48,4310245
GPU2,dynamic,4,7837569600,1019215872,48,96,96,48,4315149
GPU1,dynamic,4,7837569600,1019215872,48,96,96,48,4321416
GPU3,dynamic,4,7837569600,1019215872,48,96,96,48,4330046
GPU5,guided,1,7837569600,1019215872,48,96,96,48,9215714
GPU4,guided,1,7837569600,1019215872,48,96,96,48,9251484
GPU0,guided,1,7837569600,1019215872,48,96,96,48,9967902
GPU1,guided,1,7837569600,1019215872,48,96,96,48,9972321
GPU2,guided,1,7837569600,1019215872,48,96,96,48,10047106
GPU3,guided,1,7837569600,1019215872,48,96,96,48,10055534
GPU5,guided,2,7837569600,1019215872,48,96,96,48,4135795
GPU4,guided,2,7837569600,1019215872,48,96,96,48,4175308
GPU1,guided,2,7837569600,1019215872,48,96,96,48,4625216
GPU3,guided,2,7837569600,1019215872,48,96,96,48,4629827
GPU0,guided,2,7837569600,1019215872,48,96,96,48,4636354
GPU2,guided,2,7837569600,1019215872,48,96,96,48,4645389
GPU5,guided,3,7837569600,1019215872,48,96,96,48,3866210
GPU4,guided,3,7837569600,1019215872,48,96,96,48,3875036
GPU3,guided,3,7837569600,1019215872,48,96,96,48,4709929
GPU0,guided,3,7837569600,1019215872,48,96,96,48,4714321
GPU1,guided,3,7837569600,1019215872,48,96,96,48,4720539
GPU2,guided,3,7837569600,1019215872,48,96,96,48,4729494
GPU4,guided,4,7837569600,1019215872,48,96,96,48,3983896
GPU5,guided,4,7837569600,1019215872,48,96,96,48,3998519
GPU0,guided,4,7837569600,1019215872,48,96,96,48,4834456
GPU3,guided,4,7837569600,1019215872,48,96,96,48,4838462
GPU2,guided,4,7837569600,1019215872,48,96,96,48,4845034
GPU1,guided,4,7837569600,1019215872,48,96,96,48,4853434
