Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,16,16,185939
GPU5,static,1,943612992,113246208,96,96,16,16,2011285
GPU1,static,1,943612992,113246208,96,96,16,16,2036960
GPU0,static,1,943612992,113246208,96,96,16,16,2038337
GPU4,static,1,943612992,113246208,96,96,16,16,2091362
GPU3,static,1,943612992,113246208,96,96,16,16,2114407
GPU2,static,1,943612992,113246208,96,96,16,16,2124154
GPU5,static,2,943612992,113246208,96,96,16,16,674591
GPU4,static,2,943612992,113246208,96,96,16,16,675384
GPU2,static,2,943612992,113246208,96,96,16,16,760516
GPU0,static,2,943612992,113246208,96,96,16,16,771367
GPU3,static,2,943612992,113246208,96,96,16,16,772494
GPU1,static,2,943612992,113246208,96,96,16,16,774001
GPU5,static,3,943612992,113246208,96,96,16,16,486456
GPU4,static,3,943612992,113246208,96,96,16,16,488105
GPU0,static,3,943612992,113246208,96,96,16,16,570070
GPU2,static,3,943612992,113246208,96,96,16,16,570941
GPU3,static,3,943612992,113246208,96,96,16,16,572106
GPU1,static,3,943612992,113246208,96,96,16,16,573624
GPU4,static,4,943612992,113246208,96,96,16,16,496522
GPU5,static,4,943612992,113246208,96,96,16,16,498108
GPU3,static,4,943612992,113246208,96,96,16,16,575737
GPU0,static,4,943612992,113246208,96,96,16,16,576534
GPU2,static,4,943612992,113246208,96,96,16,16,577794
GPU1,static,4,943612992,113246208,96,96,16,16,579276
GPU5,dynamic,1,943612992,113246208,96,96,16,16,1967892
GPU0,dynamic,1,943612992,113246208,96,96,16,16,2045947
GPU1,dynamic,1,943612992,113246208,96,96,16,16,2054247
GPU4,dynamic,1,943612992,113246208,96,96,16,16,2068673
GPU2,dynamic,1,943612992,113246208,96,96,16,16,2161758
GPU3,dynamic,1,943612992,113246208,96,96,16,16,2170617
GPU5,dynamic,2,943612992,113246208,96,96,16,16,663615
GPU4,dynamic,2,943612992,113246208,96,96,16,16,664408
GPU0,dynamic,2,943612992,113246208,96,96,16,16,749004
GPU2,dynamic,2,943612992,113246208,96,96,16,16,749878
GPU1,dynamic,2,943612992,113246208,96,96,16,16,751004
GPU3,dynamic,2,943612992,113246208,96,96,16,16,752505
GPU4,dynamic,3,943612992,113246208,96,96,16,16,491733
GPU5,dynamic,3,943612992,113246208,96,96,16,16,493346
GPU0,dynamic,3,943612992,113246208,96,96,16,16,574516
GPU2,dynamic,3,943612992,113246208,96,96,16,16,575390
GPU3,dynamic,3,943612992,113246208,96,96,16,16,576534
GPU1,dynamic,3,943612992,113246208,96,96,16,16,578059
GPU4,dynamic,4,943612992,113246208,96,96,16,16,493996
GPU5,dynamic,4,943612992,113246208,96,96,16,16,495670
GPU3,dynamic,4,943612992,113246208,96,96,16,16,571964
GPU0,dynamic,4,943612992,113246208,96,96,16,16,572757
GPU2,dynamic,4,943612992,113246208,96,96,16,16,574030
GPU1,dynamic,4,943612992,113246208,96,96,16,16,575532
GPU5,guided,1,943612992,113246208,96,96,16,16,1958497
GPU0,guided,1,943612992,113246208,96,96,16,16,2058214
GPU1,guided,1,943612992,113246208,96,96,16,16,2065964
GPU4,guided,1,943612992,113246208,96,96,16,16,2070245
GPU2,guided,1,943612992,113246208,96,96,16,16,2171188
GPU3,guided,1,943612992,113246208,96,96,16,16,2178802
GPU5,guided,2,943612992,113246208,96,96,16,16,662713
GPU4,guided,2,943612992,113246208,96,96,16,16,663505
GPU0,guided,2,943612992,113246208,96,96,16,16,741043
GPU2,guided,2,943612992,113246208,96,96,16,16,741917
GPU3,guided,2,943612992,113246208,96,96,16,16,743033
GPU1,guided,2,943612992,113246208,96,96,16,16,744508
GPU4,guided,3,943612992,113246208,96,96,16,16,495628
GPU5,guided,3,943612992,113246208,96,96,16,16,497257
GPU1,guided,3,943612992,113246208,96,96,16,16,577257
GPU0,guided,3,943612992,113246208,96,96,16,16,578053
GPU3,guided,3,943612992,113246208,96,96,16,16,579267
GPU2,guided,3,943612992,113246208,96,96,16,16,580893
GPU5,guided,4,943612992,113246208,96,96,16,16,487519
GPU4,guided,4,943612992,113246208,96,96,16,16,489164
GPU3,guided,4,943612992,113246208,96,96,16,16,568134
GPU0,guided,4,943612992,113246208,96,96,16,16,568939
GPU1,guided,4,943612992,113246208,96,96,16,16,570069
GPU2,guided,4,943612992,113246208,96,96,16,16,571708
