Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,96,16,1131034
GPU5,static,1,5344299072,679477248,96,96,96,16,11674711
GPU0,static,1,5344299072,679477248,96,96,96,16,11947382
GPU1,static,1,5344299072,679477248,96,96,96,16,11983983
GPU4,static,1,5344299072,679477248,96,96,96,16,12202085
GPU2,static,1,5344299072,679477248,96,96,96,16,12490704
GPU3,static,1,5344299072,679477248,96,96,96,16,12518187
GPU4,static,2,5344299072,679477248,96,96,96,16,2901452
GPU5,static,2,5344299072,679477248,96,96,96,16,2905018
GPU2,static,2,5344299072,679477248,96,96,96,16,3332759
GPU0,static,2,5344299072,679477248,96,96,96,16,3384224
GPU3,static,2,5344299072,679477248,96,96,96,16,3388499
GPU1,static,2,5344299072,679477248,96,96,96,16,3394361
GPU5,static,3,5344299072,679477248,96,96,96,16,2517437
GPU4,static,3,5344299072,679477248,96,96,96,16,2524188
GPU0,static,3,5344299072,679477248,96,96,96,16,2953748
GPU2,static,3,5344299072,679477248,96,96,96,16,2957196
GPU1,static,3,5344299072,679477248,96,96,96,16,2961422
GPU3,static,3,5344299072,679477248,96,96,96,16,2967346
GPU5,static,4,5344299072,679477248,96,96,96,16,2851429
GPU4,static,4,5344299072,679477248,96,96,96,16,2854811
GPU1,static,4,5344299072,679477248,96,96,96,16,3126324
GPU0,static,4,5344299072,679477248,96,96,96,16,3179659
GPU3,static,4,5344299072,679477248,96,96,96,16,3183948
GPU2,static,4,5344299072,679477248,96,96,96,16,3190140
GPU5,dynamic,1,5344299072,679477248,96,96,96,16,11665615
GPU0,dynamic,1,5344299072,679477248,96,96,96,16,11960497
GPU1,dynamic,1,5344299072,679477248,96,96,96,16,11996816
GPU4,dynamic,1,5344299072,679477248,96,96,96,16,12260315
GPU2,dynamic,1,5344299072,679477248,96,96,96,16,12615706
GPU3,dynamic,1,5344299072,679477248,96,96,96,16,12645613
GPU4,dynamic,2,5344299072,679477248,96,96,96,16,2787718
GPU5,dynamic,2,5344299072,679477248,96,96,96,16,2830137
GPU1,dynamic,2,5344299072,679477248,96,96,96,16,2906391
GPU0,dynamic,2,5344299072,679477248,96,96,96,16,2909728
GPU2,dynamic,2,5344299072,679477248,96,96,96,16,2915183
GPU3,dynamic,2,5344299072,679477248,96,96,96,16,2922678
GPU5,dynamic,3,5344299072,679477248,96,96,96,16,2653645
GPU4,dynamic,3,5344299072,679477248,96,96,96,16,2693352
GPU3,dynamic,3,5344299072,679477248,96,96,96,16,3202152
GPU1,dynamic,3,5344299072,679477248,96,96,96,16,3205274
GPU0,dynamic,3,5344299072,679477248,96,96,96,16,3209578
GPU2,dynamic,3,5344299072,679477248,96,96,96,16,3215812
GPU5,dynamic,4,5344299072,679477248,96,96,96,16,2710657
GPU4,dynamic,4,5344299072,679477248,96,96,96,16,2717446
GPU0,dynamic,4,5344299072,679477248,96,96,96,16,3249416
GPU2,dynamic,4,5344299072,679477248,96,96,96,16,3252853
GPU1,dynamic,4,5344299072,679477248,96,96,96,16,3257268
GPU3,dynamic,4,5344299072,679477248,96,96,96,16,3263269
GPU5,guided,1,5344299072,679477248,96,96,96,16,11293036
GPU0,guided,1,5344299072,679477248,96,96,96,16,11835802
GPU1,guided,1,5344299072,679477248,96,96,96,16,11894253
GPU4,guided,1,5344299072,679477248,96,96,96,16,11930708
GPU2,guided,1,5344299072,679477248,96,96,96,16,12484705
GPU3,guided,1,5344299072,679477248,96,96,96,16,12514631
GPU4,guided,2,5344299072,679477248,96,96,96,16,3053451
GPU5,guided,2,5344299072,679477248,96,96,96,16,3080527
GPU3,guided,2,5344299072,679477248,96,96,96,16,3107350
GPU2,guided,2,5344299072,679477248,96,96,96,16,3111265
GPU0,guided,2,5344299072,679477248,96,96,96,16,3116363
GPU1,guided,2,5344299072,679477248,96,96,96,16,3123875
GPU5,guided,3,5344299072,679477248,96,96,96,16,2690129
GPU4,guided,3,5344299072,679477248,96,96,96,16,2696065
GPU2,guided,3,5344299072,679477248,96,96,96,16,3223420
GPU0,guided,3,5344299072,679477248,96,96,96,16,3226531
GPU1,guided,3,5344299072,679477248,96,96,96,16,3230956
GPU3,guided,3,5344299072,679477248,96,96,96,16,3236739
GPU5,guided,4,5344299072,679477248,96,96,96,16,2588279
GPU4,guided,4,5344299072,679477248,96,96,96,16,2594672
GPU0,guided,4,5344299072,679477248,96,96,96,16,2984460
GPU2,guided,4,5344299072,679477248,96,96,96,16,2987906
GPU1,guided,4,5344299072,679477248,96,96,96,16,2991861
GPU3,guided,4,5344299072,679477248,96,96,96,16,2997693
