Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,16,16,60455
GPU1,static,1,175804992,18874368,16,96,16,16,393529
GPU4,static,1,175804992,18874368,16,96,16,16,420527
GPU3,static,1,175804992,18874368,16,96,16,16,435587
GPU5,static,1,175804992,18874368,16,96,16,16,436333
GPU2,static,1,175804992,18874368,16,96,16,16,439579
GPU0,static,1,175804992,18874368,16,96,16,16,452916
GPU3,static,2,175804992,18874368,16,96,16,16,194389
GPU2,static,2,175804992,18874368,16,96,16,16,196854
GPU1,static,2,175804992,18874368,16,96,16,16,197616
GPU5,static,2,175804992,18874368,16,96,16,16,198540
GPU4,static,2,175804992,18874368,16,96,16,16,199176
GPU0,static,2,175804992,18874368,16,96,16,16,199851
GPU3,static,3,175804992,18874368,16,96,16,16,144367
GPU0,static,3,175804992,18874368,16,96,16,16,149492
GPU1,static,3,175804992,18874368,16,96,16,16,150237
GPU2,static,3,175804992,18874368,16,96,16,16,151281
GPU4,static,3,175804992,18874368,16,96,16,16,156751
GPU5,static,3,175804992,18874368,16,96,16,16,157720
GPU0,static,4,175804992,18874368,16,96,16,16,151822
GPU1,static,4,175804992,18874368,16,96,16,16,152478
GPU2,static,4,175804992,18874368,16,96,16,16,153605
GPU3,static,4,175804992,18874368,16,96,16,16,154789
GPU5,static,4,175804992,18874368,16,96,16,16,159121
GPU4,static,4,175804992,18874368,16,96,16,16,160009
GPU1,dynamic,1,175804992,18874368,16,96,16,16,384100
GPU4,dynamic,1,175804992,18874368,16,96,16,16,390365
GPU3,dynamic,1,175804992,18874368,16,96,16,16,405405
GPU2,dynamic,1,175804992,18874368,16,96,16,16,406255
GPU5,dynamic,1,175804992,18874368,16,96,16,16,408070
GPU0,dynamic,1,175804992,18874368,16,96,16,16,446402
GPU3,dynamic,2,175804992,18874368,16,96,16,16,176942
GPU2,dynamic,2,175804992,18874368,16,96,16,16,180731
GPU1,dynamic,2,175804992,18874368,16,96,16,16,182052
GPU0,dynamic,2,175804992,18874368,16,96,16,16,189905
GPU5,dynamic,2,175804992,18874368,16,96,16,16,190920
GPU4,dynamic,2,175804992,18874368,16,96,16,16,191547
GPU3,dynamic,3,175804992,18874368,16,96,16,16,148692
GPU1,dynamic,3,175804992,18874368,16,96,16,16,149703
GPU0,dynamic,3,175804992,18874368,16,96,16,16,150279
GPU2,dynamic,3,175804992,18874368,16,96,16,16,151274
GPU5,dynamic,3,175804992,18874368,16,96,16,16,157163
GPU4,dynamic,3,175804992,18874368,16,96,16,16,158064
GPU1,dynamic,4,175804992,18874368,16,96,16,16,149254
GPU2,dynamic,4,175804992,18874368,16,96,16,16,149779
GPU3,dynamic,4,175804992,18874368,16,96,16,16,150593
GPU0,dynamic,4,175804992,18874368,16,96,16,16,151558
GPU5,dynamic,4,175804992,18874368,16,96,16,16,157369
GPU4,dynamic,4,175804992,18874368,16,96,16,16,158270
GPU1,guided,1,175804992,18874368,16,96,16,16,387493
GPU4,guided,1,175804992,18874368,16,96,16,16,390377
GPU3,guided,1,175804992,18874368,16,96,16,16,397415
GPU2,guided,1,175804992,18874368,16,96,16,16,403370
GPU5,guided,1,175804992,18874368,16,96,16,16,405587
GPU0,guided,1,175804992,18874368,16,96,16,16,441636
GPU3,guided,2,175804992,18874368,16,96,16,16,177948
GPU1,guided,2,175804992,18874368,16,96,16,16,182374
GPU2,guided,2,175804992,18874368,16,96,16,16,185733
GPU0,guided,2,175804992,18874368,16,96,16,16,187231
GPU5,guided,2,175804992,18874368,16,96,16,16,191029
GPU4,guided,2,175804992,18874368,16,96,16,16,191918
GPU3,guided,3,175804992,18874368,16,96,16,16,149036
GPU2,guided,3,175804992,18874368,16,96,16,16,149556
GPU0,guided,3,175804992,18874368,16,96,16,16,150377
GPU1,guided,3,175804992,18874368,16,96,16,16,151309
GPU5,guided,3,175804992,18874368,16,96,16,16,157212
GPU4,guided,3,175804992,18874368,16,96,16,16,158106
GPU2,guided,4,175804992,18874368,16,96,16,16,146517
GPU3,guided,4,175804992,18874368,16,96,16,16,147257
GPU0,guided,4,175804992,18874368,16,96,16,16,148095
GPU1,guided,4,175804992,18874368,16,96,16,16,148939
GPU4,guided,4,175804992,18874368,16,96,16,16,154437
GPU5,guided,4,175804992,18874368,16,96,16,16,155377
