Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,48,96,237414
GPU4,static,1,3965236800,509607936,48,48,48,96,4382797
GPU5,static,1,3965236800,509607936,48,48,48,96,4385686
GPU3,static,1,3965236800,509607936,48,48,48,96,5043230
GPU2,static,1,3965236800,509607936,48,48,48,96,5047578
GPU1,static,1,3965236800,509607936,48,48,48,96,5080209
GPU0,static,1,3965236800,509607936,48,48,48,96,5337812
GPU4,static,2,3965236800,509607936,48,48,48,96,2569371
GPU5,static,2,3965236800,509607936,48,48,48,96,2576154
GPU1,static,2,3965236800,509607936,48,48,48,96,3192547
GPU3,static,2,3965236800,509607936,48,48,48,96,3195396
GPU2,static,2,3965236800,509607936,48,48,48,96,3199677
GPU0,static,2,3965236800,509607936,48,48,48,96,3205642
GPU4,static,3,3965236800,509607936,48,48,48,96,2738931
GPU5,static,3,3965236800,509607936,48,48,48,96,2745941
GPU2,static,3,3965236800,509607936,48,48,48,96,3188990
GPU1,static,3,3965236800,509607936,48,48,48,96,3206544
GPU3,static,3,3965236800,509607936,48,48,48,96,3210590
GPU0,static,3,3965236800,509607936,48,48,48,96,3216772
GPU5,static,4,3965236800,509607936,48,48,48,96,2788706
GPU4,static,4,3965236800,509607936,48,48,48,96,2795388
GPU2,static,4,3965236800,509607936,48,48,48,96,3157036
GPU1,static,4,3965236800,509607936,48,48,48,96,3159842
GPU0,static,4,3965236800,509607936,48,48,48,96,3164125
GPU3,static,4,3965236800,509607936,48,48,48,96,3169849
GPU5,dynamic,1,3965236800,509607936,48,48,48,96,4499959
GPU4,dynamic,1,3965236800,509607936,48,48,48,96,4502847
GPU2,dynamic,1,3965236800,509607936,48,48,48,96,5019048
GPU1,dynamic,1,3965236800,509607936,48,48,48,96,5048356
GPU3,dynamic,1,3965236800,509607936,48,48,48,96,5081440
GPU0,dynamic,1,3965236800,509607936,48,48,48,96,5267991
GPU4,dynamic,2,3965236800,509607936,48,48,48,96,2627180
GPU5,dynamic,2,3965236800,509607936,48,48,48,96,2633539
GPU2,dynamic,2,3965236800,509607936,48,48,48,96,3107287
GPU3,dynamic,2,3965236800,509607936,48,48,48,96,3110118
GPU1,dynamic,2,3965236800,509607936,48,48,48,96,3114317
GPU0,dynamic,2,3965236800,509607936,48,48,48,96,3120336
GPU4,dynamic,3,3965236800,509607936,48,48,48,96,2713457
GPU5,dynamic,3,3965236800,509607936,48,48,48,96,2720351
GPU2,dynamic,3,3965236800,509607936,48,48,48,96,3137541
GPU3,dynamic,3,3965236800,509607936,48,48,48,96,3169365
GPU1,dynamic,3,3965236800,509607936,48,48,48,96,3173881
GPU0,dynamic,3,3965236800,509607936,48,48,48,96,3179888
GPU4,dynamic,4,3965236800,509607936,48,48,48,96,2831033
GPU5,dynamic,4,3965236800,509607936,48,48,48,96,2837797
GPU2,dynamic,4,3965236800,509607936,48,48,48,96,3242458
GPU1,dynamic,4,3965236800,509607936,48,48,48,96,3245282
GPU0,dynamic,4,3965236800,509607936,48,48,48,96,3249577
GPU3,dynamic,4,3965236800,509607936,48,48,48,96,3255275
GPU4,guided,1,3965236800,509607936,48,48,48,96,4328719
GPU5,guided,1,3965236800,509607936,48,48,48,96,4346735
GPU3,guided,1,3965236800,509607936,48,48,48,96,5006328
GPU1,guided,1,3965236800,509607936,48,48,48,96,5010727
GPU2,guided,1,3965236800,509607936,48,48,48,96,5015935
GPU0,guided,1,3965236800,509607936,48,48,48,96,5226870
GPU4,guided,2,3965236800,509607936,48,48,48,96,2592292
GPU5,guided,2,3965236800,509607936,48,48,48,96,2598565
GPU3,guided,2,3965236800,509607936,48,48,48,96,3085392
GPU1,guided,2,3965236800,509607936,48,48,48,96,3088188
GPU2,guided,2,3965236800,509607936,48,48,48,96,3092535
GPU0,guided,2,3965236800,509607936,48,48,48,96,3098417
GPU4,guided,3,3965236800,509607936,48,48,48,96,2790768
GPU5,guided,3,3965236800,509607936,48,48,48,96,2797772
GPU2,guided,3,3965236800,509607936,48,48,48,96,3171069
GPU1,guided,3,3965236800,509607936,48,48,48,96,3188442
GPU3,guided,3,3965236800,509607936,48,48,48,96,3192583
GPU0,guided,3,3965236800,509607936,48,48,48,96,3198733
GPU4,guided,4,3965236800,509607936,48,48,48,96,2802456
GPU5,guided,4,3965236800,509607936,48,48,48,96,2809190
GPU2,guided,4,3965236800,509607936,48,48,48,96,3219830
GPU1,guided,4,3965236800,509607936,48,48,48,96,3222647
GPU3,guided,4,3965236800,509607936,48,48,48,96,3226394
GPU0,guided,4,3965236800,509607936,48,48,48,96,3232338
