Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,16,16,96,11264
GPU3,static,1,175804992,18874368,16,16,16,96,236907
GPU1,static,1,175804992,18874368,16,16,16,96,238649
GPU0,static,1,175804992,18874368,16,16,16,96,241294
GPU2,static,1,175804992,18874368,16,16,16,96,242799
GPU5,static,1,175804992,18874368,16,16,16,96,243013
GPU4,static,1,175804992,18874368,16,16,16,96,243424
GPU0,static,2,175804992,18874368,16,16,16,96,164579
GPU2,static,2,175804992,18874368,16,16,16,96,165165
GPU1,static,2,175804992,18874368,16,16,16,96,168502
GPU3,static,2,175804992,18874368,16,16,16,96,169336
GPU5,static,2,175804992,18874368,16,16,16,96,170180
GPU4,static,2,175804992,18874368,16,16,16,96,170809
GPU2,static,3,175804992,18874368,16,16,16,96,151262
GPU0,static,3,175804992,18874368,16,16,16,96,151785
GPU1,static,3,175804992,18874368,16,16,16,96,152337
GPU3,static,3,175804992,18874368,16,16,16,96,153312
GPU5,static,3,175804992,18874368,16,16,16,96,159214
GPU4,static,3,175804992,18874368,16,16,16,96,160108
GPU2,static,4,175804992,18874368,16,16,16,96,147809
GPU3,static,4,175804992,18874368,16,16,16,96,153103
GPU0,static,4,175804992,18874368,16,16,16,96,153557
GPU1,static,4,175804992,18874368,16,16,16,96,154388
GPU5,static,4,175804992,18874368,16,16,16,96,158303
GPU4,static,4,175804992,18874368,16,16,16,96,159195
GPU1,dynamic,1,175804992,18874368,16,16,16,96,224218
GPU2,dynamic,1,175804992,18874368,16,16,16,96,227842
GPU3,dynamic,1,175804992,18874368,16,16,16,96,228432
GPU4,dynamic,1,175804992,18874368,16,16,16,96,228925
GPU0,dynamic,1,175804992,18874368,16,16,16,96,229449
GPU5,dynamic,1,175804992,18874368,16,16,16,96,229725
GPU2,dynamic,2,175804992,18874368,16,16,16,96,152175
GPU1,dynamic,2,175804992,18874368,16,16,16,96,152596
GPU3,dynamic,2,175804992,18874368,16,16,16,96,153728
GPU0,dynamic,2,175804992,18874368,16,16,16,96,155036
GPU4,dynamic,2,175804992,18874368,16,16,16,96,160147
GPU5,dynamic,2,175804992,18874368,16,16,16,96,173117
GPU0,dynamic,3,175804992,18874368,16,16,16,96,148502
GPU2,dynamic,3,175804992,18874368,16,16,16,96,149025
GPU1,dynamic,3,175804992,18874368,16,16,16,96,149588
GPU3,dynamic,3,175804992,18874368,16,16,16,96,150622
GPU5,dynamic,3,175804992,18874368,16,16,16,96,156539
GPU4,dynamic,3,175804992,18874368,16,16,16,96,157441
GPU1,dynamic,4,175804992,18874368,16,16,16,96,149713
GPU2,dynamic,4,175804992,18874368,16,16,16,96,150215
GPU0,dynamic,4,175804992,18874368,16,16,16,96,151143
GPU3,dynamic,4,175804992,18874368,16,16,16,96,152301
GPU5,dynamic,4,175804992,18874368,16,16,16,96,159111
GPU4,dynamic,4,175804992,18874368,16,16,16,96,160330
GPU1,guided,1,175804992,18874368,16,16,16,96,225255
GPU3,guided,1,175804992,18874368,16,16,16,96,228729
GPU2,guided,1,175804992,18874368,16,16,16,96,229401
GPU0,guided,1,175804992,18874368,16,16,16,96,240996
GPU5,guided,1,175804992,18874368,16,16,16,96,243951
GPU4,guided,1,175804992,18874368,16,16,16,96,245529
GPU0,guided,2,175804992,18874368,16,16,16,96,147840
GPU2,guided,2,175804992,18874368,16,16,16,96,152259
GPU3,guided,2,175804992,18874368,16,16,16,96,153886
GPU1,guided,2,175804992,18874368,16,16,16,96,154706
GPU5,guided,2,175804992,18874368,16,16,16,96,158817
GPU4,guided,2,175804992,18874368,16,16,16,96,159711
GPU0,guided,3,175804992,18874368,16,16,16,96,184633
GPU3,guided,3,175804992,18874368,16,16,16,96,185183
GPU1,guided,3,175804992,18874368,16,16,16,96,186678
GPU2,guided,3,175804992,18874368,16,16,16,96,187511
GPU5,guided,3,175804992,18874368,16,16,16,96,191700
GPU4,guided,3,175804992,18874368,16,16,16,96,192595
GPU1,guided,4,175804992,18874368,16,16,16,96,149852
GPU3,guided,4,175804992,18874368,16,16,16,96,150354
GPU0,guided,4,175804992,18874368,16,16,16,96,151156
GPU2,guided,4,175804992,18874368,16,16,16,96,152153
GPU4,guided,4,175804992,18874368,16,16,16,96,157925
GPU5,guided,4,175804992,18874368,16,16,16,96,158870
