Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,96,96,152436
GPU5,static,1,2851028544,339738624,16,48,96,96,3539399
GPU4,static,1,2851028544,339738624,16,48,96,96,3541620
GPU1,static,1,2851028544,339738624,16,48,96,96,3556693
GPU3,static,1,2851028544,339738624,16,48,96,96,3560055
GPU2,static,1,2851028544,339738624,16,48,96,96,3564922
GPU0,static,1,2851028544,339738624,16,48,96,96,3753685
GPU5,static,2,2851028544,339738624,16,48,96,96,1937124
GPU4,static,2,2851028544,339738624,16,48,96,96,1942577
GPU1,static,2,2851028544,339738624,16,48,96,96,2304271
GPU3,static,2,2851028544,339738624,16,48,96,96,2306446
GPU2,static,2,2851028544,339738624,16,48,96,96,2309781
GPU0,static,2,2851028544,339738624,16,48,96,96,2314302
GPU4,static,3,2851028544,339738624,16,48,96,96,1941178
GPU5,static,3,2851028544,339738624,16,48,96,96,1946920
GPU2,static,3,2851028544,339738624,16,48,96,96,2348464
GPU1,static,3,2851028544,339738624,16,48,96,96,2350653
GPU3,static,3,2851028544,339738624,16,48,96,96,2354135
GPU0,static,3,2851028544,339738624,16,48,96,96,2358706
GPU4,static,4,2851028544,339738624,16,48,96,96,1977290
GPU5,static,4,2851028544,339738624,16,48,96,96,1982312
GPU0,static,4,2851028544,339738624,16,48,96,96,2331525
GPU1,static,4,2851028544,339738624,16,48,96,96,2333729
GPU3,static,4,2851028544,339738624,16,48,96,96,2337048
GPU2,static,4,2851028544,339738624,16,48,96,96,2341505
GPU4,dynamic,1,2851028544,339738624,16,48,96,96,2953783
GPU5,dynamic,1,2851028544,339738624,16,48,96,96,2966318
GPU1,dynamic,1,2851028544,339738624,16,48,96,96,3314543
GPU3,dynamic,1,2851028544,339738624,16,48,96,96,3347510
GPU2,dynamic,1,2851028544,339738624,16,48,96,96,3351623
GPU0,dynamic,1,2851028544,339738624,16,48,96,96,3546146
GPU5,dynamic,2,2851028544,339738624,16,48,96,96,2026776
GPU4,dynamic,2,2851028544,339738624,16,48,96,96,2031966
GPU1,dynamic,2,2851028544,339738624,16,48,96,96,2288080
GPU3,dynamic,2,2851028544,339738624,16,48,96,96,2290255
GPU2,dynamic,2,2851028544,339738624,16,48,96,96,2293667
GPU0,dynamic,2,2851028544,339738624,16,48,96,96,2298183
GPU4,dynamic,3,2851028544,339738624,16,48,96,96,1922286
GPU5,dynamic,3,2851028544,339738624,16,48,96,96,1926779
GPU2,dynamic,3,2851028544,339738624,16,48,96,96,2298480
GPU3,dynamic,3,2851028544,339738624,16,48,96,96,2311296
GPU1,dynamic,3,2851028544,339738624,16,48,96,96,2314549
GPU0,dynamic,3,2851028544,339738624,16,48,96,96,2319303
GPU4,dynamic,4,2851028544,339738624,16,48,96,96,1928227
GPU5,dynamic,4,2851028544,339738624,16,48,96,96,1933460
GPU2,dynamic,4,2851028544,339738624,16,48,96,96,2302773
GPU1,dynamic,4,2851028544,339738624,16,48,96,96,2304979
GPU3,dynamic,4,2851028544,339738624,16,48,96,96,2308365
GPU0,dynamic,4,2851028544,339738624,16,48,96,96,2312890
GPU4,guided,1,2851028544,339738624,16,48,96,96,3050348
GPU5,guided,1,2851028544,339738624,16,48,96,96,3063470
GPU1,guided,1,2851028544,339738624,16,48,96,96,3450535
GPU3,guided,1,2851028544,339738624,16,48,96,96,3484429
GPU2,guided,1,2851028544,339738624,16,48,96,96,3488530
GPU0,guided,1,2851028544,339738624,16,48,96,96,3653333
GPU4,guided,2,2851028544,339738624,16,48,96,96,1984963
GPU5,guided,2,2851028544,339738624,16,48,96,96,1990139
GPU1,guided,2,2851028544,339738624,16,48,96,96,2316409
GPU2,guided,2,2851028544,339738624,16,48,96,96,2318602
GPU3,guided,2,2851028544,339738624,16,48,96,96,2321917
GPU0,guided,2,2851028544,339738624,16,48,96,96,2326500
GPU4,guided,3,2851028544,339738624,16,48,96,96,1905537
GPU5,guided,3,2851028544,339738624,16,48,96,96,1910910
GPU2,guided,3,2851028544,339738624,16,48,96,96,2261868
GPU3,guided,3,2851028544,339738624,16,48,96,96,2264045
GPU1,guided,3,2851028544,339738624,16,48,96,96,2267792
GPU0,guided,3,2851028544,339738624,16,48,96,96,2272399
GPU4,guided,4,2851028544,339738624,16,48,96,96,2106079
GPU5,guided,4,2851028544,339738624,16,48,96,96,2108903
GPU3,guided,4,2851028544,339738624,16,48,96,96,2314148
GPU2,guided,4,2851028544,339738624,16,48,96,96,2316349
GPU1,guided,4,2851028544,339738624,16,48,96,96,2319039
GPU0,guided,4,2851028544,339738624,16,48,96,96,2323592
