Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,96,16,139839
GPU4,static,1,503544384,56623104,16,48,96,16,1147865
GPU1,static,1,503544384,56623104,16,48,96,16,1152811
GPU5,static,1,503544384,56623104,16,48,96,16,1190087
GPU2,static,1,503544384,56623104,16,48,96,16,1199733
GPU3,static,1,503544384,56623104,16,48,96,16,1207213
GPU0,static,1,503544384,56623104,16,48,96,16,1315692
GPU5,static,2,503544384,56623104,16,48,96,16,394968
GPU4,static,2,503544384,56623104,16,48,96,16,395577
GPU3,static,2,503544384,56623104,16,48,96,16,437959
GPU1,static,2,503544384,56623104,16,48,96,16,440972
GPU2,static,2,503544384,56623104,16,48,96,16,441878
GPU0,static,2,503544384,56623104,16,48,96,16,443411
GPU5,static,3,503544384,56623104,16,48,96,16,394294
GPU4,static,3,503544384,56623104,16,48,96,16,397725
GPU3,static,3,503544384,56623104,16,48,96,16,437024
GPU1,static,3,503544384,56623104,16,48,96,16,437667
GPU0,static,3,503544384,56623104,16,48,96,16,438746
GPU2,static,3,503544384,56623104,16,48,96,16,440031
GPU5,static,4,503544384,56623104,16,48,96,16,386611
GPU4,static,4,503544384,56623104,16,48,96,16,388032
GPU2,static,4,503544384,56623104,16,48,96,16,425135
GPU1,static,4,503544384,56623104,16,48,96,16,425803
GPU0,static,4,503544384,56623104,16,48,96,16,426839
GPU3,static,4,503544384,56623104,16,48,96,16,428124
GPU4,dynamic,1,503544384,56623104,16,48,96,16,1104141
GPU1,dynamic,1,503544384,56623104,16,48,96,16,1150685
GPU5,dynamic,1,503544384,56623104,16,48,96,16,1153522
GPU2,dynamic,1,503544384,56623104,16,48,96,16,1205991
GPU3,dynamic,1,503544384,56623104,16,48,96,16,1207294
GPU0,dynamic,1,503544384,56623104,16,48,96,16,1327092
GPU4,dynamic,2,503544384,56623104,16,48,96,16,395672
GPU5,dynamic,2,503544384,56623104,16,48,96,16,396288
GPU2,dynamic,2,503544384,56623104,16,48,96,16,437909
GPU1,dynamic,2,503544384,56623104,16,48,96,16,440885
GPU3,dynamic,2,503544384,56623104,16,48,96,16,441723
GPU0,dynamic,2,503544384,56623104,16,48,96,16,443268
GPU5,dynamic,3,503544384,56623104,16,48,96,16,410550
GPU4,dynamic,3,503544384,56623104,16,48,96,16,424348
GPU2,dynamic,3,503544384,56623104,16,48,96,16,441079
GPU3,dynamic,3,503544384,56623104,16,48,96,16,444049
GPU1,dynamic,3,503544384,56623104,16,48,96,16,444923
GPU0,dynamic,3,503544384,56623104,16,48,96,16,446507
GPU4,dynamic,4,503544384,56623104,16,48,96,16,385134
GPU5,dynamic,4,503544384,56623104,16,48,96,16,387012
GPU1,dynamic,4,503544384,56623104,16,48,96,16,433381
GPU0,dynamic,4,503544384,56623104,16,48,96,16,434024
GPU3,dynamic,4,503544384,56623104,16,48,96,16,435036
GPU2,dynamic,4,503544384,56623104,16,48,96,16,436254
GPU4,guided,1,503544384,56623104,16,48,96,16,1097356
GPU1,guided,1,503544384,56623104,16,48,96,16,1135549
GPU5,guided,1,503544384,56623104,16,48,96,16,1142511
GPU2,guided,1,503544384,56623104,16,48,96,16,1191501
GPU3,guided,1,503544384,56623104,16,48,96,16,1192799
GPU0,guided,1,503544384,56623104,16,48,96,16,1311599
GPU5,guided,2,503544384,56623104,16,48,96,16,396791
GPU4,guided,2,503544384,56623104,16,48,96,16,397707
GPU3,guided,2,503544384,56623104,16,48,96,16,442971
GPU1,guided,2,503544384,56623104,16,48,96,16,445920
GPU2,guided,2,503544384,56623104,16,48,96,16,446764
GPU0,guided,2,503544384,56623104,16,48,96,16,448311
GPU4,guided,3,503544384,56623104,16,48,96,16,392455
GPU5,guided,3,503544384,56623104,16,48,96,16,393958
GPU1,guided,3,503544384,56623104,16,48,96,16,431573
GPU2,guided,3,503544384,56623104,16,48,96,16,434531
GPU3,guided,3,503544384,56623104,16,48,96,16,435389
GPU0,guided,3,503544384,56623104,16,48,96,16,436998
GPU5,guided,4,503544384,56623104,16,48,96,16,391812
GPU4,guided,4,503544384,56623104,16,48,96,16,393039
GPU2,guided,4,503544384,56623104,16,48,96,16,429108
GPU1,guided,4,503544384,56623104,16,48,96,16,432052
GPU0,guided,4,503544384,56623104,16,48,96,16,432899
GPU3,guided,4,503544384,56623104,16,48,96,16,434416
