Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,48,16,94223
GPU5,static,1,477440064,56623104,96,16,48,16,1007117
GPU1,static,1,477440064,56623104,96,16,48,16,1011767
GPU0,static,1,477440064,56623104,96,16,48,16,1023063
GPU3,static,1,477440064,56623104,96,16,48,16,1064417
GPU4,static,1,477440064,56623104,96,16,48,16,1068978
GPU2,static,1,477440064,56623104,96,16,48,16,1076280
GPU5,static,2,477440064,56623104,96,16,48,16,319741
GPU4,static,2,477440064,56623104,96,16,48,16,320797
GPU1,static,2,477440064,56623104,96,16,48,16,330597
GPU2,static,2,477440064,56623104,96,16,48,16,331161
GPU0,static,2,477440064,56623104,96,16,48,16,331906
GPU3,static,2,477440064,56623104,96,16,48,16,332826
GPU5,static,3,477440064,56623104,96,16,48,16,280844
GPU4,static,3,477440064,56623104,96,16,48,16,283032
GPU3,static,3,477440064,56623104,96,16,48,16,288830
GPU0,static,3,477440064,56623104,96,16,48,16,289358
GPU1,static,3,477440064,56623104,96,16,48,16,290073
GPU2,static,3,477440064,56623104,96,16,48,16,291013
GPU5,static,4,477440064,56623104,96,16,48,16,283719
GPU4,static,4,477440064,56623104,96,16,48,16,284263
GPU1,static,4,477440064,56623104,96,16,48,16,289895
GPU0,static,4,477440064,56623104,96,16,48,16,290426
GPU3,static,4,477440064,56623104,96,16,48,16,291171
GPU2,static,4,477440064,56623104,96,16,48,16,292125
GPU5,dynamic,1,477440064,56623104,96,16,48,16,1018129
GPU0,dynamic,1,477440064,56623104,96,16,48,16,1024858
GPU1,dynamic,1,477440064,56623104,96,16,48,16,1025715
GPU4,dynamic,1,477440064,56623104,96,16,48,16,1061977
GPU2,dynamic,1,477440064,56623104,96,16,48,16,1080323
GPU3,dynamic,1,477440064,56623104,96,16,48,16,1081397
GPU4,dynamic,2,477440064,56623104,96,16,48,16,313125
GPU5,dynamic,2,477440064,56623104,96,16,48,16,314322
GPU2,dynamic,2,477440064,56623104,96,16,48,16,319966
GPU1,dynamic,2,477440064,56623104,96,16,48,16,320509
GPU3,dynamic,2,477440064,56623104,96,16,48,16,321259
GPU0,dynamic,2,477440064,56623104,96,16,48,16,322143
GPU5,dynamic,3,477440064,56623104,96,16,48,16,280418
GPU4,dynamic,3,477440064,56623104,96,16,48,16,281604
GPU2,dynamic,3,477440064,56623104,96,16,48,16,287227
GPU1,dynamic,3,477440064,56623104,96,16,48,16,287766
GPU3,dynamic,3,477440064,56623104,96,16,48,16,288512
GPU0,dynamic,3,477440064,56623104,96,16,48,16,289393
GPU4,dynamic,4,477440064,56623104,96,16,48,16,284201
GPU5,dynamic,4,477440064,56623104,96,16,48,16,286381
GPU3,dynamic,4,477440064,56623104,96,16,48,16,292140
GPU2,dynamic,4,477440064,56623104,96,16,48,16,292697
GPU0,dynamic,4,477440064,56623104,96,16,48,16,293432
GPU1,dynamic,4,477440064,56623104,96,16,48,16,294307
GPU5,guided,1,477440064,56623104,96,16,48,16,1018122
GPU0,guided,1,477440064,56623104,96,16,48,16,1019115
GPU1,guided,1,477440064,56623104,96,16,48,16,1023124
GPU4,guided,1,477440064,56623104,96,16,48,16,1055295
GPU2,guided,1,477440064,56623104,96,16,48,16,1070583
GPU3,guided,1,477440064,56623104,96,16,48,16,1071673
GPU3,guided,2,477440064,56623104,96,16,48,16,295374
GPU1,guided,2,477440064,56623104,96,16,48,16,295939
GPU4,guided,2,477440064,56623104,96,16,48,16,303667
GPU5,guided,2,477440064,56623104,96,16,48,16,304216
GPU2,guided,2,477440064,56623104,96,16,48,16,305034
GPU0,guided,2,477440064,56623104,96,16,48,16,305905
GPU5,guided,3,477440064,56623104,96,16,48,16,280935
GPU4,guided,3,477440064,56623104,96,16,48,16,282474
GPU0,guided,3,477440064,56623104,96,16,48,16,288101
GPU3,guided,3,477440064,56623104,96,16,48,16,288971
GPU1,guided,3,477440064,56623104,96,16,48,16,289554
GPU2,guided,3,477440064,56623104,96,16,48,16,290509
GPU5,guided,4,477440064,56623104,96,16,48,16,283023
GPU4,guided,4,477440064,56623104,96,16,48,16,285201
GPU2,guided,4,477440064,56623104,96,16,48,16,290998
GPU3,guided,4,477440064,56623104,96,16,48,16,291535
GPU1,guided,4,477440064,56623104,96,16,48,16,292276
GPU0,guided,4,477440064,56623104,96,16,48,16,293171
