Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,16,96,39991
GPU4,static,1,943612992,113246208,96,16,16,96,934018
GPU5,static,1,943612992,113246208,96,16,16,96,941190
GPU2,static,1,943612992,113246208,96,16,16,96,966872
GPU0,static,1,943612992,113246208,96,16,16,96,972958
GPU1,static,1,943612992,113246208,96,16,16,96,983972
GPU3,static,1,943612992,113246208,96,16,16,96,985744
GPU5,static,2,943612992,113246208,96,16,16,96,535031
GPU4,static,2,943612992,113246208,96,16,16,96,535828
GPU1,static,2,943612992,113246208,96,16,16,96,580170
GPU0,static,2,943612992,113246208,96,16,16,96,580963
GPU2,static,2,943612992,113246208,96,16,16,96,582213
GPU3,static,2,943612992,113246208,96,16,16,96,583806
GPU5,static,3,943612992,113246208,96,16,16,96,498543
GPU4,static,3,943612992,113246208,96,16,16,96,500126
GPU0,static,3,943612992,113246208,96,16,16,96,574079
GPU1,static,3,943612992,113246208,96,16,16,96,574874
GPU2,static,3,943612992,113246208,96,16,16,96,576098
GPU3,static,3,943612992,113246208,96,16,16,96,577682
GPU4,static,4,943612992,113246208,96,16,16,96,491283
GPU5,static,4,943612992,113246208,96,16,16,96,492848
GPU3,static,4,943612992,113246208,96,16,16,96,569093
GPU2,static,4,943612992,113246208,96,16,16,96,569943
GPU0,static,4,943612992,113246208,96,16,16,96,571124
GPU1,static,4,943612992,113246208,96,16,16,96,572659
GPU5,dynamic,1,943612992,113246208,96,16,16,96,885528
GPU4,dynamic,1,943612992,113246208,96,16,16,96,889711
GPU0,dynamic,1,943612992,113246208,96,16,16,96,981725
GPU1,dynamic,1,943612992,113246208,96,16,16,96,983362
GPU2,dynamic,1,943612992,113246208,96,16,16,96,994909
GPU3,dynamic,1,943612992,113246208,96,16,16,96,996625
GPU5,dynamic,2,943612992,113246208,96,16,16,96,521767
GPU4,dynamic,2,943612992,113246208,96,16,16,96,522834
GPU1,dynamic,2,943612992,113246208,96,16,16,96,598630
GPU3,dynamic,2,943612992,113246208,96,16,16,96,599434
GPU0,dynamic,2,943612992,113246208,96,16,16,96,600641
GPU2,dynamic,2,943612992,113246208,96,16,16,96,602311
GPU5,dynamic,3,943612992,113246208,96,16,16,96,501559
GPU4,dynamic,3,943612992,113246208,96,16,16,96,503209
GPU0,dynamic,3,943612992,113246208,96,16,16,96,585466
GPU2,dynamic,3,943612992,113246208,96,16,16,96,586326
GPU1,dynamic,3,943612992,113246208,96,16,16,96,587467
GPU3,dynamic,3,943612992,113246208,96,16,16,96,589045
GPU4,dynamic,4,943612992,113246208,96,16,16,96,486848
GPU5,dynamic,4,943612992,113246208,96,16,16,96,488496
GPU1,dynamic,4,943612992,113246208,96,16,16,96,561904
GPU3,dynamic,4,943612992,113246208,96,16,16,96,562710
GPU2,dynamic,4,943612992,113246208,96,16,16,96,563981
GPU0,dynamic,4,943612992,113246208,96,16,16,96,565563
GPU4,guided,1,943612992,113246208,96,16,16,96,913974
GPU5,guided,1,943612992,113246208,96,16,16,96,919272
GPU1,guided,1,943612992,113246208,96,16,16,96,999078
GPU2,guided,1,943612992,113246208,96,16,16,96,1010319
GPU3,guided,1,943612992,113246208,96,16,16,96,1011504
GPU0,guided,1,943612992,113246208,96,16,16,96,1013070
GPU5,guided,2,943612992,113246208,96,16,16,96,502516
GPU4,guided,2,943612992,113246208,96,16,16,96,503335
GPU3,guided,2,943612992,113246208,96,16,16,96,572426
GPU2,guided,2,943612992,113246208,96,16,16,96,573295
GPU1,guided,2,943612992,113246208,96,16,16,96,574476
GPU0,guided,2,943612992,113246208,96,16,16,96,576057
GPU5,guided,3,943612992,113246208,96,16,16,96,505020
GPU4,guided,3,943612992,113246208,96,16,16,96,506640
GPU2,guided,3,943612992,113246208,96,16,16,96,588913
GPU3,guided,3,943612992,113246208,96,16,16,96,589717
GPU1,guided,3,943612992,113246208,96,16,16,96,590851
GPU0,guided,3,943612992,113246208,96,16,16,96,592443
GPU5,guided,4,943612992,113246208,96,16,16,96,497897
GPU4,guided,4,943612992,113246208,96,16,16,96,499470
GPU1,guided,4,943612992,113246208,96,16,16,96,570789
GPU2,guided,4,943612992,113246208,96,16,16,96,571646
GPU0,guided,4,943612992,113246208,96,16,16,96,572856
GPU3,guided,4,943612992,113246208,96,16,16,96,574448
