Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,48,16,279009
GPU5,static,1,1383681600,169869312,48,96,48,16,2995442
GPU0,static,1,1383681600,169869312,48,96,48,16,3047772
GPU1,static,1,1383681600,169869312,48,96,48,16,3057974
GPU4,static,1,1383681600,169869312,48,96,48,16,3139761
GPU3,static,1,1383681600,169869312,48,96,48,16,3184515
GPU2,static,1,1383681600,169869312,48,96,48,16,3198002
GPU5,static,2,1383681600,169869312,48,96,48,16,764969
GPU4,static,2,1383681600,169869312,48,96,48,16,765994
GPU3,static,2,1383681600,169869312,48,96,48,16,926209
GPU1,static,2,1383681600,169869312,48,96,48,16,927260
GPU0,static,2,1383681600,169869312,48,96,48,16,928801
GPU2,static,2,1383681600,169869312,48,96,48,16,931050
GPU5,static,3,1383681600,169869312,48,96,48,16,655014
GPU4,static,3,1383681600,169869312,48,96,48,16,656922
GPU0,static,3,1383681600,169869312,48,96,48,16,770725
GPU3,static,3,1383681600,169869312,48,96,48,16,771780
GPU1,static,3,1383681600,169869312,48,96,48,16,787928
GPU2,static,3,1383681600,169869312,48,96,48,16,790385
GPU4,static,4,1383681600,169869312,48,96,48,16,710197
GPU5,static,4,1383681600,169869312,48,96,48,16,712265
GPU1,static,4,1383681600,169869312,48,96,48,16,847653
GPU3,static,4,1383681600,169869312,48,96,48,16,848709
GPU2,static,4,1383681600,169869312,48,96,48,16,850387
GPU0,static,4,1383681600,169869312,48,96,48,16,852452
GPU5,dynamic,1,1383681600,169869312,48,96,48,16,2896803
GPU0,dynamic,1,1383681600,169869312,48,96,48,16,3047117
GPU1,dynamic,1,1383681600,169869312,48,96,48,16,3057785
GPU4,dynamic,1,1383681600,169869312,48,96,48,16,3063682
GPU2,dynamic,1,1383681600,169869312,48,96,48,16,3210516
GPU3,dynamic,1,1383681600,169869312,48,96,48,16,3221008
GPU4,dynamic,2,1383681600,169869312,48,96,48,16,824966
GPU5,dynamic,2,1383681600,169869312,48,96,48,16,828810
GPU0,dynamic,2,1383681600,169869312,48,96,48,16,843314
GPU2,dynamic,2,1383681600,169869312,48,96,48,16,844461
GPU3,dynamic,2,1383681600,169869312,48,96,48,16,846038
GPU1,dynamic,2,1383681600,169869312,48,96,48,16,848108
GPU5,dynamic,3,1383681600,169869312,48,96,48,16,704357
GPU4,dynamic,3,1383681600,169869312,48,96,48,16,706430
GPU0,dynamic,3,1383681600,169869312,48,96,48,16,844866
GPU1,dynamic,3,1383681600,169869312,48,96,48,16,845903
GPU3,dynamic,3,1383681600,169869312,48,96,48,16,847419
GPU2,dynamic,3,1383681600,169869312,48,96,48,16,849698
GPU5,dynamic,4,1383681600,169869312,48,96,48,16,702551
GPU4,dynamic,4,1383681600,169869312,48,96,48,16,704619
GPU1,dynamic,4,1383681600,169869312,48,96,48,16,834080
GPU3,dynamic,4,1383681600,169869312,48,96,48,16,835135
GPU0,dynamic,4,1383681600,169869312,48,96,48,16,836635
GPU2,dynamic,4,1383681600,169869312,48,96,48,16,838902
GPU5,guided,1,1383681600,169869312,48,96,48,16,2906532
GPU0,guided,1,1383681600,169869312,48,96,48,16,3061405
GPU1,guided,1,1383681600,169869312,48,96,48,16,3076622
GPU4,guided,1,1383681600,169869312,48,96,48,16,3077670
GPU2,guided,1,1383681600,169869312,48,96,48,16,3227074
GPU3,guided,1,1383681600,169869312,48,96,48,16,3237694
GPU5,guided,2,1383681600,169869312,48,96,48,16,801289
GPU4,guided,2,1383681600,169869312,48,96,48,16,803938
GPU3,guided,2,1383681600,169869312,48,96,48,16,819646
GPU2,guided,2,1383681600,169869312,48,96,48,16,820797
GPU0,guided,2,1383681600,169869312,48,96,48,16,822305
GPU1,guided,2,1383681600,169869312,48,96,48,16,824381
GPU4,guided,3,1383681600,169869312,48,96,48,16,716202
GPU5,guided,3,1383681600,169869312,48,96,48,16,718361
GPU0,guided,3,1383681600,169869312,48,96,48,16,846741
GPU3,guided,3,1383681600,169869312,48,96,48,16,847800
GPU1,guided,3,1383681600,169869312,48,96,48,16,849326
GPU2,guided,3,1383681600,169869312,48,96,48,16,851615
GPU5,guided,4,1383681600,169869312,48,96,48,16,706874
GPU4,guided,4,1383681600,169869312,48,96,48,16,709055
GPU1,guided,4,1383681600,169869312,48,96,48,16,849294
GPU3,guided,4,1383681600,169869312,48,96,48,16,850345
GPU0,guided,4,1383681600,169869312,48,96,48,16,851865
GPU2,guided,4,1383681600,169869312,48,96,48,16,853571
