variant_43,1,1,4,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,47846,0.047846
variant_44,1,1,4,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,55432,0.055432
variant_45,1,1,4,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,46612,0.046612
variant_46,1,1,3,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,46948,0.046948
variant_47,1,1,3,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,47436,0.047436
variant_48,1,1,3,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,47430,0.047430
variant_49,1,1,2,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,195839,0.195839
variant_50,1,1,2,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,214251,0.214251
variant_51,1,1,2,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,205574,0.205574
variant_52,1,1,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,16890821,16.890821
variant_53,1,1,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,17768671,17.768671
variant_54,1,1,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,17767838,17.767838
variant_55,1,2,3,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2760479,2.760479
variant_56,1,2,3,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2869801,2.869801
variant_57,1,2,3,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2768462,2.768462
variant_58,1,2,2,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2731901,2.731901
variant_59,1,2,2,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2751388,2.751388
variant_60,1,2,2,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2751347,2.751347
variant_61,1,2,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2716267,2.716267
variant_62,1,2,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2726395,2.726395
variant_63,1,2,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2726459,2.726459
variant_64,1,3,2,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2718022,2.718022
variant_65,1,3,2,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2805422,2.805422
variant_66,1,3,2,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2718563,2.718563
variant_67,1,3,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2726816,2.726816
variant_68,1,3,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2741295,2.741295
variant_69,1,3,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2742648,2.742648
variant_70,1,4,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,2923294,2.923294
variant_71,1,4,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,3115658,3.115658
variant_72,1,4,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,3144988,3.144988
variant_73,2,3,2,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,68951,0.068951
variant_74,2,3,2,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,74975,0.074975
variant_75,2,3,2,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,68583,0.068583
variant_76,2,3,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,68985,0.068985
variant_77,2,3,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,68917,0.068917
variant_78,2,3,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,68835,0.068835
variant_79,2,4,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,71385,0.071385
variant_80,2,4,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,75445,0.075445
variant_81,2,4,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,73307,0.073307
variant_82,3,4,1,Static,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,47979,0.047979
variant_83,3,4,1,Dynamic,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,52510,0.052510
variant_84,3,4,1,Guided,7247757312,226492416,226492416,7247757312,100,96,96,64,32,8,3,3,52344,0.052344
