Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,48,16,73532
GPU1,static,1,700084800,84934656,48,48,48,16,876222
GPU0,static,1,700084800,84934656,48,48,48,16,910709
GPU1,static,2,700084800,84934656,48,48,48,16,114786
GPU0,static,2,700084800,84934656,48,48,48,16,163383
GPU1,static,3,700084800,84934656,48,48,48,16,90122
GPU0,static,3,700084800,84934656,48,48,48,16,125512
GPU1,static,4,700084800,84934656,48,48,48,16,88446
GPU0,static,4,700084800,84934656,48,48,48,16,122054
GPU1,dynamic,1,700084800,84934656,48,48,48,16,5811578
GPU0,dynamic,1,700084800,84934656,48,48,48,16,5857623
GPU1,dynamic,2,700084800,84934656,48,48,48,16,1104867
GPU0,dynamic,2,700084800,84934656,48,48,48,16,1162043
GPU1,dynamic,3,700084800,84934656,48,48,48,16,109497
GPU0,dynamic,3,700084800,84934656,48,48,48,16,162639
GPU1,dynamic,4,700084800,84934656,48,48,48,16,106808
GPU0,dynamic,4,700084800,84934656,48,48,48,16,161862
GPU1,guided,1,700084800,84934656,48,48,48,16,5797363
GPU0,guided,1,700084800,84934656,48,48,48,16,5852628
GPU1,guided,2,700084800,84934656,48,48,48,16,1103176
GPU0,guided,2,700084800,84934656,48,48,48,16,1157953
GPU1,guided,3,700084800,84934656,48,48,48,16,113607
GPU0,guided,3,700084800,84934656,48,48,48,16,161409
GPU1,guided,4,700084800,84934656,48,48,48,16,107953
GPU0,guided,4,700084800,84934656,48,48,48,16,161274
