Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,16,48,38217
GPU1,static,1,254795328,28311552,16,48,16,48,163067
GPU0,static,1,254795328,28311552,16,48,16,48,182356
GPU1,static,2,254795328,28311552,16,48,16,48,44831
GPU0,static,2,254795328,28311552,16,48,16,48,67082
GPU1,static,3,254795328,28311552,16,48,16,48,32378
GPU0,static,3,254795328,28311552,16,48,16,48,57540
GPU1,static,4,254795328,28311552,16,48,16,48,36343
GPU0,static,4,254795328,28311552,16,48,16,48,41243
GPU1,dynamic,1,254795328,28311552,16,48,16,48,2022515
GPU0,dynamic,1,254795328,28311552,16,48,16,48,2023077
GPU0,dynamic,2,254795328,28311552,16,48,16,48,389945
GPU1,dynamic,2,254795328,28311552,16,48,16,48,390606
GPU0,dynamic,3,254795328,28311552,16,48,16,48,50099
GPU1,dynamic,3,254795328,28311552,16,48,16,48,53456
GPU0,dynamic,4,254795328,28311552,16,48,16,48,53564
GPU1,dynamic,4,254795328,28311552,16,48,16,48,54713
GPU0,guided,1,254795328,28311552,16,48,16,48,2026464
GPU1,guided,1,254795328,28311552,16,48,16,48,2026779
GPU0,guided,2,254795328,28311552,16,48,16,48,388192
GPU1,guided,2,254795328,28311552,16,48,16,48,388858
GPU1,guided,3,254795328,28311552,16,48,16,48,52839
GPU0,guided,3,254795328,28311552,16,48,16,48,64273
GPU1,guided,4,254795328,28311552,16,48,16,48,47285
GPU0,guided,4,254795328,28311552,16,48,16,48,50779
