Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,16,16,28085
GPU1,static,1,166658112,18874368,96,16,16,16,226625
GPU0,static,1,166658112,18874368,96,16,16,16,240854
GPU1,static,2,166658112,18874368,96,16,16,16,49894
GPU0,static,2,166658112,18874368,96,16,16,16,56027
GPU0,static,3,166658112,18874368,96,16,16,16,29501
GPU1,static,3,166658112,18874368,96,16,16,16,31828
GPU0,static,4,166658112,18874368,96,16,16,16,25871
GPU1,static,4,166658112,18874368,96,16,16,16,39090
GPU0,dynamic,1,166658112,18874368,96,16,16,16,1356521
GPU1,dynamic,1,166658112,18874368,96,16,16,16,1360388
GPU1,dynamic,2,166658112,18874368,96,16,16,16,722776
GPU0,dynamic,2,166658112,18874368,96,16,16,16,728455
GPU1,dynamic,3,166658112,18874368,96,16,16,16,77853
GPU0,dynamic,3,166658112,18874368,96,16,16,16,79632
GPU1,dynamic,4,166658112,18874368,96,16,16,16,29065
GPU0,dynamic,4,166658112,18874368,96,16,16,16,35080
GPU1,guided,1,166658112,18874368,96,16,16,16,1343660
GPU0,guided,1,166658112,18874368,96,16,16,16,1357907
GPU1,guided,2,166658112,18874368,96,16,16,16,711625
GPU0,guided,2,166658112,18874368,96,16,16,16,724246
GPU1,guided,3,166658112,18874368,96,16,16,16,62993
GPU0,guided,3,166658112,18874368,96,16,16,16,68791
GPU1,guided,4,166658112,18874368,96,16,16,16,28412
GPU0,guided,4,166658112,18874368,96,16,16,16,34492
