Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,48,48,43214
GPU1,static,1,1368019008,169869312,96,16,48,48,898785
GPU0,static,1,1368019008,169869312,96,16,48,48,920261
GPU1,static,2,1368019008,169869312,96,16,48,48,182429
GPU0,static,2,1368019008,169869312,96,16,48,48,215378
GPU1,static,3,1368019008,169869312,96,16,48,48,155459
GPU0,static,3,1368019008,169869312,96,16,48,48,217195
GPU1,static,4,1368019008,169869312,96,16,48,48,145452
GPU0,static,4,1368019008,169869312,96,16,48,48,190825
GPU1,dynamic,1,1368019008,169869312,96,16,48,48,11603388
GPU0,dynamic,1,1368019008,169869312,96,16,48,48,11643952
GPU1,dynamic,2,1368019008,169869312,96,16,48,48,849072
GPU0,dynamic,2,1368019008,169869312,96,16,48,48,866282
GPU1,dynamic,3,1368019008,169869312,96,16,48,48,272643
GPU0,dynamic,3,1368019008,169869312,96,16,48,48,280602
GPU1,dynamic,4,1368019008,169869312,96,16,48,48,278632
GPU0,dynamic,4,1368019008,169869312,96,16,48,48,286847
GPU0,guided,1,1368019008,169869312,96,16,48,48,11677239
GPU1,guided,1,1368019008,169869312,96,16,48,48,11678261
GPU0,guided,2,1368019008,169869312,96,16,48,48,877406
GPU1,guided,2,1368019008,169869312,96,16,48,48,885467
GPU0,guided,3,1368019008,169869312,96,16,48,48,260526
GPU1,guided,3,1368019008,169869312,96,16,48,48,284532
GPU0,guided,4,1368019008,169869312,96,16,48,48,239957
GPU1,guided,4,1368019008,169869312,96,16,48,48,274249
