Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,16,96,16,76264
GPU0,static,1,943612992,113246208,96,16,96,16,1100682
GPU1,static,1,943612992,113246208,96,16,96,16,1119793
GPU0,static,2,943612992,113246208,96,16,96,16,134822
GPU1,static,2,943612992,113246208,96,16,96,16,204821
GPU0,static,3,943612992,113246208,96,16,96,16,105040
GPU1,static,3,943612992,113246208,96,16,96,16,136160
GPU0,static,4,943612992,113246208,96,16,96,16,100493
GPU1,static,4,943612992,113246208,96,16,96,16,130426
GPU0,dynamic,1,943612992,113246208,96,16,96,16,7923981
GPU1,dynamic,1,943612992,113246208,96,16,96,16,7954274
GPU0,dynamic,2,943612992,113246208,96,16,96,16,775385
GPU1,dynamic,2,943612992,113246208,96,16,96,16,814218
GPU0,dynamic,3,943612992,113246208,96,16,96,16,157198
GPU1,dynamic,3,943612992,113246208,96,16,96,16,200187
GPU0,dynamic,4,943612992,113246208,96,16,96,16,142040
GPU1,dynamic,4,943612992,113246208,96,16,96,16,213109
GPU0,guided,1,943612992,113246208,96,16,96,16,7912885
GPU1,guided,1,943612992,113246208,96,16,96,16,7950531
GPU0,guided,2,943612992,113246208,96,16,96,16,794286
GPU1,guided,2,943612992,113246208,96,16,96,16,810825
GPU0,guided,3,943612992,113246208,96,16,96,16,167276
GPU1,guided,3,943612992,113246208,96,16,96,16,193337
GPU0,guided,4,943612992,113246208,96,16,96,16,142122
GPU1,guided,4,943612992,113246208,96,16,96,16,178788
