Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,16,16,96,40154
GPU0,static,1,482928192,56623104,48,16,16,96,239101
GPU1,static,1,482928192,56623104,48,16,16,96,306436
GPU0,static,2,482928192,56623104,48,16,16,96,65416
GPU1,static,2,482928192,56623104,48,16,16,96,85068
GPU0,static,3,482928192,56623104,48,16,16,96,62952
GPU1,static,3,482928192,56623104,48,16,16,96,76977
GPU0,static,4,482928192,56623104,48,16,16,96,55259
GPU1,static,4,482928192,56623104,48,16,16,96,73421
GPU0,dynamic,1,482928192,56623104,48,16,16,96,4013825
GPU1,dynamic,1,482928192,56623104,48,16,16,96,4033770
GPU0,dynamic,2,482928192,56623104,48,16,16,96,398880
GPU1,dynamic,2,482928192,56623104,48,16,16,96,416483
GPU0,dynamic,3,482928192,56623104,48,16,16,96,79413
GPU1,dynamic,3,482928192,56623104,48,16,16,96,94493
GPU0,dynamic,4,482928192,56623104,48,16,16,96,76756
GPU1,dynamic,4,482928192,56623104,48,16,16,96,87734
GPU0,guided,1,482928192,56623104,48,16,16,96,4009931
GPU1,guided,1,482928192,56623104,48,16,16,96,4025989
GPU0,guided,2,482928192,56623104,48,16,16,96,398272
GPU1,guided,2,482928192,56623104,48,16,16,96,415009
GPU0,guided,3,482928192,56623104,48,16,16,96,79606
GPU1,guided,3,482928192,56623104,48,16,16,96,93456
GPU0,guided,4,482928192,56623104,48,16,16,96,74184
GPU1,guided,4,482928192,56623104,48,16,16,96,87795
