Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,48,96,40337
GPU1,static,1,1442538048,169869312,16,48,48,96,773240
GPU0,static,1,1442538048,169869312,16,48,48,96,792996
GPU1,static,2,1442538048,169869312,16,48,48,96,295116
GPU0,static,2,1442538048,169869312,16,48,48,96,315774
GPU1,static,3,1442538048,169869312,16,48,48,96,286032
GPU0,static,3,1442538048,169869312,16,48,48,96,302575
GPU1,static,4,1442538048,169869312,16,48,48,96,228850
GPU0,static,4,1442538048,169869312,16,48,48,96,232641
GPU1,dynamic,1,1442538048,169869312,16,48,48,96,12099008
GPU0,dynamic,1,1442538048,169869312,16,48,48,96,12118099
GPU0,dynamic,2,1442538048,169869312,16,48,48,96,549561
GPU1,dynamic,2,1442538048,169869312,16,48,48,96,622459
GPU0,dynamic,3,1442538048,169869312,16,48,48,96,241169
GPU1,dynamic,3,1442538048,169869312,16,48,48,96,391942
GPU0,dynamic,4,1442538048,169869312,16,48,48,96,185180
GPU1,dynamic,4,1442538048,169869312,16,48,48,96,341016
GPU0,guided,1,1442538048,169869312,16,48,48,96,12058585
GPU1,guided,1,1442538048,169869312,16,48,48,96,12174791
GPU0,guided,2,1442538048,169869312,16,48,48,96,508629
GPU1,guided,2,1442538048,169869312,16,48,48,96,592075
GPU0,guided,3,1442538048,169869312,16,48,48,96,241632
GPU1,guided,3,1442538048,169869312,16,48,48,96,358011
GPU0,guided,4,1442538048,169869312,16,48,48,96,229556
GPU1,guided,4,1442538048,169869312,16,48,48,96,283381
