Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,96,48,16,77943
GPU0,static,1,1383681600,169869312,48,96,48,16,1658360
GPU1,static,1,1383681600,169869312,48,96,48,16,1664960
GPU0,static,2,1383681600,169869312,48,96,48,16,268531
GPU1,static,2,1383681600,169869312,48,96,48,16,277232
GPU0,static,3,1383681600,169869312,48,96,48,16,193999
GPU1,static,3,1383681600,169869312,48,96,48,16,217723
GPU0,static,4,1383681600,169869312,48,96,48,16,169365
GPU1,static,4,1383681600,169869312,48,96,48,16,206312
GPU0,dynamic,1,1383681600,169869312,48,96,48,16,11751671
GPU1,dynamic,1,1383681600,169869312,48,96,48,16,11765336
GPU0,dynamic,2,1383681600,169869312,48,96,48,16,2233955
GPU1,dynamic,2,1383681600,169869312,48,96,48,16,2234939
GPU0,dynamic,3,1383681600,169869312,48,96,48,16,286193
GPU1,dynamic,3,1383681600,169869312,48,96,48,16,287167
GPU1,dynamic,4,1383681600,169869312,48,96,48,16,285861
GPU0,dynamic,4,1383681600,169869312,48,96,48,16,287315
GPU1,guided,1,1383681600,169869312,48,96,48,16,11785035
GPU0,guided,1,1383681600,169869312,48,96,48,16,11798434
GPU1,guided,2,1383681600,169869312,48,96,48,16,2241960
GPU0,guided,2,1383681600,169869312,48,96,48,16,2250390
GPU1,guided,3,1383681600,169869312,48,96,48,16,279648
GPU0,guided,3,1383681600,169869312,48,96,48,16,286160
GPU1,guided,4,1383681600,169869312,48,96,48,16,275376
GPU0,guided,4,1383681600,169869312,48,96,48,16,280128
