Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,48,96,16,52056
GPU1,static,1,503544384,56623104,16,48,96,16,595389
GPU0,static,1,503544384,56623104,16,48,96,16,606252
GPU1,static,2,503544384,56623104,16,48,96,16,66448
GPU0,static,2,503544384,56623104,16,48,96,16,82366
GPU1,static,3,503544384,56623104,16,48,96,16,58137
GPU0,static,3,503544384,56623104,16,48,96,16,74286
GPU1,static,4,503544384,56623104,16,48,96,16,50408
GPU0,static,4,503544384,56623104,16,48,96,16,73525
GPU1,dynamic,1,503544384,56623104,16,48,96,16,3872405
GPU0,dynamic,1,503544384,56623104,16,48,96,16,3898909
GPU1,dynamic,2,503544384,56623104,16,48,96,16,392436
GPU0,dynamic,2,503544384,56623104,16,48,96,16,438148
GPU1,dynamic,3,503544384,56623104,16,48,96,16,80457
GPU0,dynamic,3,503544384,56623104,16,48,96,16,107047
GPU1,dynamic,4,503544384,56623104,16,48,96,16,81847
GPU0,dynamic,4,503544384,56623104,16,48,96,16,105703
GPU1,guided,1,503544384,56623104,16,48,96,16,3879303
GPU0,guided,1,503544384,56623104,16,48,96,16,3931584
GPU1,guided,2,503544384,56623104,16,48,96,16,395171
GPU0,guided,2,503544384,56623104,16,48,96,16,440453
GPU1,guided,3,503544384,56623104,16,48,96,16,78388
GPU0,guided,3,503544384,56623104,16,48,96,16,106227
GPU1,guided,4,503544384,56623104,16,48,96,16,78128
GPU0,guided,4,503544384,56623104,16,48,96,16,104917
