Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,96,96,96,48,325435
GPU1,static,1,15317381184,2038431744,96,96,96,48,10287685
GPU0,static,1,15317381184,2038431744,96,96,96,48,10289561
GPU0,static,2,15317381184,2038431744,96,96,96,48,2036800
GPU1,static,2,15317381184,2038431744,96,96,96,48,2089259
GPU0,static,3,15317381184,2038431744,96,96,96,48,2006341
GPU1,static,3,15317381184,2038431744,96,96,96,48,2104666
GPU0,static,4,15317381184,2038431744,96,96,96,48,1853288
GPU1,static,4,15317381184,2038431744,96,96,96,48,2003640
GPU0,dynamic,1,15317381184,2038431744,96,96,96,48,143536537
GPU1,dynamic,1,15317381184,2038431744,96,96,96,48,143647057
GPU0,dynamic,2,15317381184,2038431744,96,96,96,48,5948356
GPU1,dynamic,2,15317381184,2038431744,96,96,96,48,6110893
GPU0,dynamic,3,15317381184,2038431744,96,96,96,48,2696779
GPU1,dynamic,3,15317381184,2038431744,96,96,96,48,2921958
GPU0,dynamic,4,15317381184,2038431744,96,96,96,48,2616051
GPU1,dynamic,4,15317381184,2038431744,96,96,96,48,2902602
GPU0,guided,1,15317381184,2038431744,96,96,96,48,143395147
GPU1,guided,1,15317381184,2038431744,96,96,96,48,143660353
GPU0,guided,2,15317381184,2038431744,96,96,96,48,5806666
GPU1,guided,2,15317381184,2038431744,96,96,96,48,6121212
GPU0,guided,3,15317381184,2038431744,96,96,96,48,2544870
GPU1,guided,3,15317381184,2038431744,96,96,96,48,2922000
GPU0,guided,4,15317381184,2038431744,96,96,96,48,2463998
GPU1,guided,4,15317381184,2038431744,96,96,96,48,2899685
