Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,16,16,48,29978
GPU1,static,1,88962624,9437184,16,16,16,48,54953
GPU0,static,1,88962624,9437184,16,16,16,48,62979
GPU1,static,2,88962624,9437184,16,16,16,48,19211
GPU0,static,2,88962624,9437184,16,16,16,48,21968
GPU1,static,3,88962624,9437184,16,16,16,48,9455
GPU0,static,3,88962624,9437184,16,16,16,48,12475
GPU1,static,4,88962624,9437184,16,16,16,48,9217
GPU0,static,4,88962624,9437184,16,16,16,48,12429
GPU1,dynamic,1,88962624,9437184,16,16,16,48,657337
GPU0,dynamic,1,88962624,9437184,16,16,16,48,666928
GPU1,dynamic,2,88962624,9437184,16,16,16,48,129484
GPU0,dynamic,2,88962624,9437184,16,16,16,48,134848
GPU1,dynamic,3,88962624,9437184,16,16,16,48,22088
GPU0,dynamic,3,88962624,9437184,16,16,16,48,24283
GPU1,dynamic,4,88962624,9437184,16,16,16,48,13675
GPU0,dynamic,4,88962624,9437184,16,16,16,48,16071
GPU1,guided,1,88962624,9437184,16,16,16,48,649037
GPU0,guided,1,88962624,9437184,16,16,16,48,655168
GPU1,guided,2,88962624,9437184,16,16,16,48,126000
GPU0,guided,2,88962624,9437184,16,16,16,48,140073
GPU1,guided,3,88962624,9437184,16,16,16,48,18666
GPU0,guided,3,88962624,9437184,16,16,16,48,24258
GPU1,guided,4,88962624,9437184,16,16,16,48,14302
GPU0,guided,4,88962624,9437184,16,16,16,48,18620
