Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,96,48,96,88201
GPU1,static,1,2851028544,339738624,16,96,48,96,1534941
GPU0,static,1,2851028544,339738624,16,96,48,96,1558310
GPU1,static,2,2851028544,339738624,16,96,48,96,649308
GPU0,static,2,2851028544,339738624,16,96,48,96,686522
GPU1,static,3,2851028544,339738624,16,96,48,96,342875
GPU0,static,3,2851028544,339738624,16,96,48,96,429252
GPU1,static,4,2851028544,339738624,16,96,48,96,277342
GPU0,static,4,2851028544,339738624,16,96,48,96,404382
GPU1,dynamic,1,2851028544,339738624,16,96,48,96,23201203
GPU0,dynamic,1,2851028544,339738624,16,96,48,96,23331883
GPU1,dynamic,2,2851028544,339738624,16,96,48,96,963221
GPU0,dynamic,2,2851028544,339738624,16,96,48,96,1084544
GPU1,dynamic,3,2851028544,339738624,16,96,48,96,429778
GPU0,dynamic,3,2851028544,339738624,16,96,48,96,550771
GPU1,dynamic,4,2851028544,339738624,16,96,48,96,426373
GPU0,dynamic,4,2851028544,339738624,16,96,48,96,546534
GPU1,guided,1,2851028544,339738624,16,96,48,96,23205667
GPU0,guided,1,2851028544,339738624,16,96,48,96,23334432
GPU1,guided,2,2851028544,339738624,16,96,48,96,1076097
GPU0,guided,2,2851028544,339738624,16,96,48,96,1113263
GPU1,guided,3,2851028544,339738624,16,96,48,96,486774
GPU0,guided,3,2851028544,339738624,16,96,48,96,558571
GPU1,guided,4,2851028544,339738624,16,96,48,96,466338
GPU0,guided,4,2851028544,339738624,16,96,48,96,562131
