Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,96,16,99595
GPU1,static,1,1383681600,169869312,48,48,96,16,1655340
GPU0,static,1,1383681600,169869312,48,48,96,16,1679622
GPU1,static,2,1383681600,169869312,48,48,96,16,188698
GPU0,static,2,1383681600,169869312,48,48,96,16,233667
GPU1,static,3,1383681600,169869312,48,48,96,16,144611
GPU0,static,3,1383681600,169869312,48,48,96,16,203670
GPU1,static,4,1383681600,169869312,48,48,96,16,134478
GPU0,static,4,1383681600,169869312,48,48,96,16,194222
GPU1,dynamic,1,1383681600,169869312,48,48,96,16,11708903
GPU0,dynamic,1,1383681600,169869312,48,48,96,16,11768026
GPU1,dynamic,2,1383681600,169869312,48,48,96,16,1183385
GPU0,dynamic,2,1383681600,169869312,48,48,96,16,1203372
GPU1,dynamic,3,1383681600,169869312,48,48,96,16,268133
GPU0,dynamic,3,1383681600,169869312,48,48,96,16,277577
GPU1,dynamic,4,1383681600,169869312,48,48,96,16,281202
GPU0,dynamic,4,1383681600,169869312,48,48,96,16,290015
GPU0,guided,1,1383681600,169869312,48,48,96,16,11796453
GPU1,guided,1,1383681600,169869312,48,48,96,16,11797458
GPU1,guided,2,1383681600,169869312,48,48,96,16,1228354
GPU0,guided,2,1383681600,169869312,48,48,96,16,1232951
GPU0,guided,3,1383681600,169869312,48,48,96,16,270234
GPU1,guided,3,1383681600,169869312,48,48,96,16,346979
GPU0,guided,4,1383681600,169869312,48,48,96,16,225889
GPU1,guided,4,1383681600,169869312,48,48,96,16,266007
