Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,48,48,96,96,166315
GPU1,static,1,7837569600,1019215872,48,48,96,96,4018344
GPU0,static,1,7837569600,1019215872,48,48,96,96,4219907
GPU1,static,2,7837569600,1019215872,48,48,96,96,864487
GPU0,static,2,7837569600,1019215872,48,48,96,96,1232685
GPU1,static,3,7837569600,1019215872,48,48,96,96,945865
GPU0,static,3,7837569600,1019215872,48,48,96,96,1293004
GPU1,static,4,7837569600,1019215872,48,48,96,96,767750
GPU0,static,4,7837569600,1019215872,48,48,96,96,1232728
GPU1,dynamic,1,7837569600,1019215872,48,48,96,96,70222755
GPU0,dynamic,1,7837569600,1019215872,48,48,96,96,70718683
GPU1,dynamic,2,7837569600,1019215872,48,48,96,96,1819876
GPU0,dynamic,2,7837569600,1019215872,48,48,96,96,2252115
GPU1,dynamic,3,7837569600,1019215872,48,48,96,96,1210449
GPU0,dynamic,3,7837569600,1019215872,48,48,96,96,1674116
GPU1,dynamic,4,7837569600,1019215872,48,48,96,96,1202403
GPU0,dynamic,4,7837569600,1019215872,48,48,96,96,1673879
GPU1,guided,1,7837569600,1019215872,48,48,96,96,70151823
GPU0,guided,1,7837569600,1019215872,48,48,96,96,70669229
GPU1,guided,2,7837569600,1019215872,48,48,96,96,1800656
GPU0,guided,2,7837569600,1019215872,48,48,96,96,2183759
GPU1,guided,3,7837569600,1019215872,48,48,96,96,1215304
GPU0,guided,3,7837569600,1019215872,48,48,96,96,1589983
GPU1,guided,4,7837569600,1019215872,48,48,96,96,1206786
GPU0,guided,4,7837569600,1019215872,48,48,96,96,1583813
