Device,scheduling,collapse,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,static,4,0,0,16,16,48,48,26011
GPU0,static,1,254795328,28311552,16,16,48,48,174820
GPU1,static,1,254795328,28311552,16,16,48,48,179446
GPU0,static,2,254795328,28311552,16,16,48,48,41575
GPU1,static,2,254795328,28311552,16,16,48,48,60676
GPU0,static,3,254795328,28311552,16,16,48,48,41374
GPU1,static,3,254795328,28311552,16,16,48,48,51073
GPU0,static,4,254795328,28311552,16,16,48,48,43530
GPU1,static,4,254795328,28311552,16,16,48,48,51634
GPU1,dynamic,1,254795328,28311552,16,16,48,48,2033582
GPU0,dynamic,1,254795328,28311552,16,16,48,48,2033655
GPU1,dynamic,2,254795328,28311552,16,16,48,48,188860
GPU0,dynamic,2,254795328,28311552,16,16,48,48,191049
GPU1,dynamic,3,254795328,28311552,16,16,48,48,46815
GPU0,dynamic,3,254795328,28311552,16,16,48,48,49139
GPU0,dynamic,4,254795328,28311552,16,16,48,48,50549
GPU1,dynamic,4,254795328,28311552,16,16,48,48,56309
GPU0,guided,1,254795328,28311552,16,16,48,48,2017379
GPU1,guided,1,254795328,28311552,16,16,48,48,2025011
GPU1,guided,2,254795328,28311552,16,16,48,48,150608
GPU0,guided,2,254795328,28311552,16,16,48,48,151193
GPU1,guided,3,254795328,28311552,16,16,48,48,51209
GPU0,guided,3,254795328,28311552,16,16,48,48,52325
GPU1,guided,4,254795328,28311552,16,16,48,48,45139
GPU0,guided,4,254795328,28311552,16,16,48,48,47108
