Kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1,l2,l3,gpu_name,connector_bandwidth,num_memory_bus, memory_clock,memory_bandwidth, memory_total, sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,fp32_cores_per_sm,sm_registers_per_fp32_cores,shared_memory_size_per_sm,collapse,collapse_swap,combined,combined_swap,split,split_swap,outer,inner,reduction,var_decl,ref_expr,int_literal,float_literal,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_int,div_double,assign_int,assign_double,log_outer,log_inner,log_var_decl,log_ref_expr,log_int_literal,log_float_literal,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_int,log_div_double,log_assign_int,log_assign_double,runtimes
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,131072,0,0,0,9,5,0,393217,393217,0,0,0,0,0,0,4,0,17,0,0,3.169925001,2.321928095,0,18.58496617,18.58496617,0,0,0,0,0,0,2,0,0.000434
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,131072,0,0,131370,1313696,131371,0,5106320,5106320,131371,0,0,0,0,0,131369,0,17,0,17.00327633,20.32520003,17.00328731,0,22.28385252,22.28385252,17.00328731,0,0,0,0,0,17.00326535,0,0.005182
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,131072,0,0,0,9,5,0,393217,393217,0,0,0,0,0,0,4,0,17,0,0,3.169925001,2.321928095,0,18.58496617,18.58496617,0,0,0,0,0,0,2,0,0.000438
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,12594681,125946806,12594682,0,490714064,490714064,12594682,0,0,0,0,0,12594680,0,23.5849625,0,23.58631125,26.9082393,23.58631136,0,28.87030738,28.87030738,23.58631136,0,0,0,0,0,23.58631113,0,13.546344
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,0,9,5,0,37748737,37748737,0,0,0,0,0,0,4,0,23.5849625,0,0,3.169925001,2.321928095,0,25.16992504,25.16992504,0,0,0,0,0,0,2,0,0.017994
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,12594681,125946806,12594682,0,490714064,490714064,12594682,0,0,0,0,0,12594680,0,23.5849625,0,23.58631125,26.9082393,23.58631136,0,28.87030738,28.87030738,23.58631136,0,0,0,0,0,23.58631113,0,11.80742
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,0,9,5,0,37748737,37748737,0,0,0,0,0,0,4,0,23.5849625,0,0,3.169925001,2.321928095,0,25.16992504,25.16992504,0,0,0,0,0,0,2,0,0.017788
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,12594681,125946806,12594682,0,490714064,490714064,12594682,0,0,0,0,0,12594680,0,23.5849625,0,23.58631125,26.9082393,23.58631136,0,28.87030738,28.87030738,23.58631136,0,0,0,0,0,23.58631113,0,6.435836
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,0,9,5,0,37748737,37748737,0,0,0,0,0,0,4,0,23.5849625,0,0,3.169925001,2.321928095,0,25.16992504,25.16992504,0,0,0,0,0,0,2,0,0.014622
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,12594681,125946806,12594682,0,490714064,490714064,12594682,0,0,0,0,0,12594680,0,23.5849625,0,23.58631125,26.9082393,23.58631136,0,28.87030738,28.87030738,23.58631136,0,0,0,0,0,23.58631113,0,0.151396
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,12582912,0,0,0,9,5,0,37748737,37748737,0,0,0,0,0,0,4,0,23.5849625,0,0,3.169925001,2.321928095,0,25.16992504,25.16992504,0,0,0,0,0,0,2,0,0.014718
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,13644789,136447886,13644790,0,531636272,531636272,13644790,0,0,0,0,0,13644788,0,23.70043972,0,23.70184675,27.0237748,23.70184686,0,28.9858643,28.9858643,23.70184686,0,0,0,0,0,23.70184664,0,14.466971
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,0,9,5,0,40894465,40894465,0,0,0,0,0,0,4,0,23.70043972,0,0,3.169925001,2.321928095,0,25.28540225,25.28540225,0,0,0,0,0,0,2,0,0.015963
BFS1,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,13644789,136447886,13644790,0,531636272,531636272,13644790,0,0,0,0,0,13644788,0,23.70043972,0,23.70184675,27.0237748,23.70184686,0,28.9858643,28.9858643,23.70184686,0,0,0,0,0,23.70184664,0,13.489522
BFS2,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,0,0,1,0,0,0,13631488,0,0,0,9,5,0,40894465,40894465,0,0,0,0,0,0,4,0,23.70043972,0,0,3.169925001,2.321928095,0,25.28540225,25.28540225,0,0,0,0,0,0,2,0,0.015668
