Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,16,4,3,3,116507,0.1165
GPU0,static,1,49152,3072,1000,1,1,16,16,4,3,3,47347276,47.3473
GPU1,static,1,49152,3072,1000,1,1,16,16,4,3,3,95506057,95.5061
GPU0,dynamic,1,49152,3072,1000,1,1,16,16,4,3,3,47005608,47.0056
GPU1,dynamic,1,49152,3072,1000,1,1,16,16,4,3,3,48111937,48.1119
GPU0,guided,1,49152,3072,1000,1,1,16,16,4,3,3,47319665,47.3197
GPU1,guided,1,49152,3072,1000,1,1,16,16,4,3,3,48112219,48.1122
GPU0,static,2,49152,3072,1000,1,1,16,16,4,3,3,47345612,47.3456
GPU1,static,2,49152,3072,1000,1,1,16,16,4,3,3,48115704,48.1157
GPU0,dynamic,2,49152,3072,1000,1,1,16,16,4,3,3,47341994,47.3420
GPU1,dynamic,2,49152,3072,1000,1,1,16,16,4,3,3,48111762,48.1118
GPU0,guided,2,49152,3072,1000,1,1,16,16,4,3,3,47342091,47.3421
GPU1,guided,2,49152,3072,1000,1,1,16,16,4,3,3,48111796,48.1118
GPU0,static,3,49152,3072,1000,1,1,16,16,4,3,3,2969901,2.9699
GPU1,static,3,49152,3072,1000,1,1,16,16,4,3,3,3018131,3.0181
GPU0,dynamic,3,49152,3072,1000,1,1,16,16,4,3,3,2969663,2.9697
GPU1,dynamic,3,49152,3072,1000,1,1,16,16,4,3,3,3017947,3.0179
GPU0,guided,3,49152,3072,1000,1,1,16,16,4,3,3,2970299,2.9703
GPU1,guided,3,49152,3072,1000,1,1,16,16,4,3,3,3017989,3.0180
GPU0,static,4,49152,3072,1000,1,1,16,16,4,3,3,187742,0.1877
GPU1,static,4,49152,3072,1000,1,1,16,16,4,3,3,190127,0.1901
GPU0,dynamic,4,49152,3072,1000,1,1,16,16,4,3,3,187738,0.1877
GPU1,dynamic,4,49152,3072,1000,1,1,16,16,4,3,3,191640,0.1916
GPU0,guided,4,49152,3072,1000,1,1,16,16,4,3,3,187133,0.1871
GPU1,guided,4,49152,3072,1000,1,1,16,16,4,3,3,190511,0.1905
