Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,48,16,8,3,3,86190,0.0862
GPU0,static,1,294912,9216,100,1,1,48,16,8,3,3,27881902,27.8819
GPU1,static,1,294912,9216,100,1,1,48,16,8,3,3,56274788,56.2748
GPU0,dynamic,1,294912,9216,100,1,1,48,16,8,3,3,27935058,27.9351
GPU1,dynamic,1,294912,9216,100,1,1,48,16,8,3,3,28332894,28.3329
GPU0,guided,1,294912,9216,100,1,1,48,16,8,3,3,27879963,27.8800
GPU1,guided,1,294912,9216,100,1,1,48,16,8,3,3,28333174,28.3332
GPU0,static,2,294912,9216,100,1,1,48,16,8,3,3,27881532,27.8815
GPU1,static,2,294912,9216,100,1,1,48,16,8,3,3,28334956,28.3350
GPU0,dynamic,2,294912,9216,100,1,1,48,16,8,3,3,27881761,27.8818
GPU1,dynamic,2,294912,9216,100,1,1,48,16,8,3,3,28335163,28.3352
GPU0,guided,2,294912,9216,100,1,1,48,16,8,3,3,27880655,27.8807
GPU1,guided,2,294912,9216,100,1,1,48,16,8,3,3,28333906,28.3339
GPU0,static,3,294912,9216,100,1,1,48,16,8,3,3,599526,0.5995
GPU1,static,3,294912,9216,100,1,1,48,16,8,3,3,607845,0.6078
GPU0,dynamic,3,294912,9216,100,1,1,48,16,8,3,3,589726,0.5897
GPU1,dynamic,3,294912,9216,100,1,1,48,16,8,3,3,599872,0.5999
GPU0,guided,3,294912,9216,100,1,1,48,16,8,3,3,592258,0.5923
GPU1,guided,3,294912,9216,100,1,1,48,16,8,3,3,600063,0.6001
GPU0,static,4,294912,9216,100,1,1,48,16,8,3,3,40229,0.0402
GPU1,static,4,294912,9216,100,1,1,48,16,8,3,3,40428,0.0404
GPU0,dynamic,4,294912,9216,100,1,1,48,16,8,3,3,40192,0.0402
GPU1,dynamic,4,294912,9216,100,1,1,48,16,8,3,3,40792,0.0408
GPU0,guided,4,294912,9216,100,1,1,48,16,8,3,3,39998,0.0400
GPU1,guided,4,294912,9216,100,1,1,48,16,8,3,3,40681,0.0407
