Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,32,1,2,3,3,26659,0.0267
GPU0,static,1,3072,384,10,1,1,32,1,2,3,3,31207,0.0312
GPU1,static,1,3072,384,10,1,1,32,1,2,3,3,134468,0.1345
GPU0,dynamic,1,3072,384,10,1,1,32,1,2,3,3,30946,0.0309
GPU1,dynamic,1,3072,384,10,1,1,32,1,2,3,3,31535,0.0315
GPU0,guided,1,3072,384,10,1,1,32,1,2,3,3,30895,0.0309
GPU1,guided,1,3072,384,10,1,1,32,1,2,3,3,31492,0.0315
GPU0,static,2,3072,384,10,1,1,32,1,2,3,3,30872,0.0309
GPU1,static,2,3072,384,10,1,1,32,1,2,3,3,31365,0.0314
GPU0,dynamic,2,3072,384,10,1,1,32,1,2,3,3,30886,0.0309
GPU1,dynamic,2,3072,384,10,1,1,32,1,2,3,3,31376,0.0314
GPU0,guided,2,3072,384,10,1,1,32,1,2,3,3,30873,0.0309
GPU1,guided,2,3072,384,10,1,1,32,1,2,3,3,31382,0.0314
GPU0,static,3,3072,384,10,1,1,32,1,2,3,3,1089,0.0011
GPU1,static,3,3072,384,10,1,1,32,1,2,3,3,1102,0.0011
GPU0,dynamic,3,3072,384,10,1,1,32,1,2,3,3,1133,0.0011
GPU1,dynamic,3,3072,384,10,1,1,32,1,2,3,3,1145,0.0011
GPU0,guided,3,3072,384,10,1,1,32,1,2,3,3,1130,0.0011
GPU1,guided,3,3072,384,10,1,1,32,1,2,3,3,1145,0.0011
GPU0,static,4,3072,384,10,1,1,32,1,2,3,3,1095,0.0011
GPU1,static,4,3072,384,10,1,1,32,1,2,3,3,1110,0.0011
GPU0,dynamic,4,3072,384,10,1,1,32,1,2,3,3,1126,0.0011
GPU1,dynamic,4,3072,384,10,1,1,32,1,2,3,3,1142,0.0011
GPU0,guided,4,3072,384,10,1,1,32,1,2,3,3,1124,0.0011
GPU1,guided,4,3072,384,10,1,1,32,1,2,3,3,1142,0.0011
