Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,48,4,3,3,36725,0.0367
GPU0,static,1,737280,46080,10,1,1,80,48,4,3,3,7108064,7.1081
GPU1,static,1,737280,46080,10,1,1,80,48,4,3,3,14382199,14.3822
GPU0,dynamic,1,737280,46080,10,1,1,80,48,4,3,3,7154176,7.1542
GPU1,dynamic,1,737280,46080,10,1,1,80,48,4,3,3,7222166,7.2222
GPU0,guided,1,737280,46080,10,1,1,80,48,4,3,3,7107402,7.1074
GPU1,guided,1,737280,46080,10,1,1,80,48,4,3,3,7222140,7.2221
GPU0,static,2,737280,46080,10,1,1,80,48,4,3,3,7107237,7.1072
GPU1,static,2,737280,46080,10,1,1,80,48,4,3,3,7222705,7.2227
GPU0,dynamic,2,737280,46080,10,1,1,80,48,4,3,3,7106023,7.1060
GPU1,dynamic,2,737280,46080,10,1,1,80,48,4,3,3,7221666,7.2217
GPU0,guided,2,737280,46080,10,1,1,80,48,4,3,3,7105999,7.1060
GPU1,guided,2,737280,46080,10,1,1,80,48,4,3,3,7221641,7.2216
GPU0,static,3,737280,46080,10,1,1,80,48,4,3,3,93191,0.0932
GPU1,static,3,737280,46080,10,1,1,80,48,4,3,3,95093,0.0951
GPU0,dynamic,3,737280,46080,10,1,1,80,48,4,3,3,93816,0.0938
GPU1,dynamic,3,737280,46080,10,1,1,80,48,4,3,3,95072,0.0951
GPU0,guided,3,737280,46080,10,1,1,80,48,4,3,3,93534,0.0935
GPU1,guided,3,737280,46080,10,1,1,80,48,4,3,3,95409,0.0954
GPU0,static,4,737280,46080,10,1,1,80,48,4,3,3,2585,0.0026
GPU1,static,4,737280,46080,10,1,1,80,48,4,3,3,2759,0.0028
GPU0,dynamic,4,737280,46080,10,1,1,80,48,4,3,3,2628,0.0026
GPU1,dynamic,4,737280,46080,10,1,1,80,48,4,3,3,2807,0.0028
GPU0,guided,4,737280,46080,10,1,1,80,48,4,3,3,2626,0.0026
GPU1,guided,4,737280,46080,10,1,1,80,48,4,3,3,2799,0.0028
