Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,80,16,2,3,3,261689,0.2617
GPU0,static,1,122880,15360,1000,1,1,80,16,2,3,3,122772021,122.7720
GPU1,static,1,122880,15360,1000,1,1,80,16,2,3,3,247587436,247.5874
GPU0,dynamic,1,122880,15360,1000,1,1,80,16,2,3,3,121486887,121.4869
GPU1,dynamic,1,122880,15360,1000,1,1,80,16,2,3,3,124748900,124.7489
GPU0,guided,1,122880,15360,1000,1,1,80,16,2,3,3,121800732,121.8007
GPU1,guided,1,122880,15360,1000,1,1,80,16,2,3,3,124748202,124.7482
GPU0,static,2,122880,15360,1000,1,1,80,16,2,3,3,122412384,122.4124
GPU1,static,2,122880,15360,1000,1,1,80,16,2,3,3,124765544,124.7655
GPU0,dynamic,2,122880,15360,1000,1,1,80,16,2,3,3,122787304,122.7873
GPU1,dynamic,2,122880,15360,1000,1,1,80,16,2,3,3,124748312,124.7483
GPU0,guided,2,122880,15360,1000,1,1,80,16,2,3,3,122792684,122.7927
GPU1,guided,2,122880,15360,1000,1,1,80,16,2,3,3,124748142,124.7481
GPU1,static,3,122880,15360,1000,1,1,80,16,2,3,3,1612638,1.6126
GPU0,static,3,122880,15360,1000,1,1,80,16,2,3,3,1645430,1.6454
GPU0,dynamic,3,122880,15360,1000,1,1,80,16,2,3,3,1580852,1.5809
GPU1,dynamic,3,122880,15360,1000,1,1,80,16,2,3,3,1611033,1.6110
GPU0,guided,3,122880,15360,1000,1,1,80,16,2,3,3,1587972,1.5880
GPU1,guided,3,122880,15360,1000,1,1,80,16,2,3,3,1607374,1.6074
GPU0,static,4,122880,15360,1000,1,1,80,16,2,3,3,101828,0.1018
GPU1,static,4,122880,15360,1000,1,1,80,16,2,3,3,104408,0.1044
GPU0,dynamic,4,122880,15360,1000,1,1,80,16,2,3,3,101148,0.1011
GPU1,dynamic,4,122880,15360,1000,1,1,80,16,2,3,3,101959,0.1020
GPU0,guided,4,122880,15360,1000,1,1,80,16,2,3,3,99786,0.0998
GPU1,guided,4,122880,15360,1000,1,1,80,16,2,3,3,101418,0.1014
