Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,32,32,8,3,3,633933,0.6339
GPU0,static,1,393216,12288,1000,1,1,32,32,8,3,3,371743353,371.7434
GPU1,static,1,393216,12288,1000,1,1,32,32,8,3,3,749568080,749.5681
GPU0,dynamic,1,393216,12288,1000,1,1,32,32,8,3,3,368831418,368.8314
GPU1,dynamic,1,393216,12288,1000,1,1,32,32,8,3,3,377743232,377.7432
GPU0,guided,1,393216,12288,1000,1,1,32,32,8,3,3,371750838,371.7508
GPU1,guided,1,393216,12288,1000,1,1,32,32,8,3,3,377743010,377.7430
GPU0,static,2,393216,12288,1000,1,1,32,32,8,3,3,371769999,371.7700
GPU1,static,2,393216,12288,1000,1,1,32,32,8,3,3,377756804,377.7568
GPU0,dynamic,2,393216,12288,1000,1,1,32,32,8,3,3,371739093,371.7391
GPU1,dynamic,2,393216,12288,1000,1,1,32,32,8,3,3,377743230,377.7432
GPU0,guided,2,393216,12288,1000,1,1,32,32,8,3,3,371746451,371.7465
GPU1,guided,2,393216,12288,1000,1,1,32,32,8,3,3,377742956,377.7430
GPU0,static,3,393216,12288,1000,1,1,32,32,8,3,3,11780451,11.7805
GPU1,static,3,393216,12288,1000,1,1,32,32,8,3,3,11934023,11.9340
GPU0,dynamic,3,393216,12288,1000,1,1,32,32,8,3,3,11759458,11.7595
GPU1,dynamic,3,393216,12288,1000,1,1,32,32,8,3,3,11946129,11.9461
GPU0,guided,3,393216,12288,1000,1,1,32,32,8,3,3,11747117,11.7471
GPU1,guided,3,393216,12288,1000,1,1,32,32,8,3,3,11939372,11.9394
GPU0,static,4,393216,12288,1000,1,1,32,32,8,3,3,389971,0.3900
GPU1,static,4,393216,12288,1000,1,1,32,32,8,3,3,394628,0.3946
GPU0,dynamic,4,393216,12288,1000,1,1,32,32,8,3,3,389799,0.3898
GPU1,dynamic,4,393216,12288,1000,1,1,32,32,8,3,3,392659,0.3927
GPU0,guided,4,393216,12288,1000,1,1,32,32,8,3,3,391629,0.3916
GPU1,guided,4,393216,12288,1000,1,1,32,32,8,3,3,394640,0.3946
