Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,64,16,2,3,3,230094,0.2301
GPU0,static,1,98304,12288,1000,1,1,64,16,2,3,3,98218340,98.2183
GPU1,static,1,98304,12288,1000,1,1,64,16,2,3,3,198065069,198.0651
GPU0,dynamic,1,98304,12288,1000,1,1,64,16,2,3,3,97490139,97.4901
GPU1,dynamic,1,98304,12288,1000,1,1,64,16,2,3,3,99799073,99.7991
GPU0,guided,1,98304,12288,1000,1,1,64,16,2,3,3,97972537,97.9725
GPU1,guided,1,98304,12288,1000,1,1,64,16,2,3,3,99799266,99.7993
GPU0,static,2,98304,12288,1000,1,1,64,16,2,3,3,98253407,98.2534
GPU1,static,2,98304,12288,1000,1,1,64,16,2,3,3,99812496,99.8125
GPU0,dynamic,2,98304,12288,1000,1,1,64,16,2,3,3,98202282,98.2023
GPU1,dynamic,2,98304,12288,1000,1,1,64,16,2,3,3,99798699,99.7987
GPU0,guided,2,98304,12288,1000,1,1,64,16,2,3,3,98202609,98.2026
GPU1,guided,2,98304,12288,1000,1,1,64,16,2,3,3,99798717,99.7987
GPU0,static,3,98304,12288,1000,1,1,64,16,2,3,3,1559273,1.5593
GPU1,static,3,98304,12288,1000,1,1,64,16,2,3,3,1587401,1.5874
GPU0,dynamic,3,98304,12288,1000,1,1,64,16,2,3,3,1563695,1.5637
GPU1,dynamic,3,98304,12288,1000,1,1,64,16,2,3,3,1594917,1.5949
GPU0,guided,3,98304,12288,1000,1,1,64,16,2,3,3,1563850,1.5638
GPU1,guided,3,98304,12288,1000,1,1,64,16,2,3,3,1594819,1.5948
GPU0,static,4,98304,12288,1000,1,1,64,16,2,3,3,100197,0.1002
GPU1,static,4,98304,12288,1000,1,1,64,16,2,3,3,102823,0.1028
GPU0,dynamic,4,98304,12288,1000,1,1,64,16,2,3,3,99935,0.0999
GPU1,dynamic,4,98304,12288,1000,1,1,64,16,2,3,3,102146,0.1021
GPU0,guided,4,98304,12288,1000,1,1,64,16,2,3,3,100323,0.1003
GPU1,guided,4,98304,12288,1000,1,1,64,16,2,3,3,102774,0.1028
