Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,64,80,4,3,3,35778,0.0358
GPU0,static,1,983040,61440,10,1,1,64,80,4,3,3,9476697,9.4767
GPU1,static,1,983040,61440,10,1,1,64,80,4,3,3,19161080,19.1611
GPU0,dynamic,1,983040,61440,10,1,1,64,80,4,3,3,9515960,9.5160
GPU1,dynamic,1,983040,61440,10,1,1,64,80,4,3,3,9629150,9.6291
GPU0,guided,1,983040,61440,10,1,1,64,80,4,3,3,9475954,9.4760
GPU1,guided,1,983040,61440,10,1,1,64,80,4,3,3,9629057,9.6291
GPU0,static,2,983040,61440,10,1,1,64,80,4,3,3,9475841,9.4758
GPU1,static,2,983040,61440,10,1,1,64,80,4,3,3,9629725,9.6297
GPU0,dynamic,2,983040,61440,10,1,1,64,80,4,3,3,9475609,9.4756
GPU1,dynamic,2,983040,61440,10,1,1,64,80,4,3,3,9629611,9.6296
GPU0,guided,2,983040,61440,10,1,1,64,80,4,3,3,9474548,9.4745
GPU1,guided,2,983040,61440,10,1,1,64,80,4,3,3,9628549,9.6285
GPU0,static,3,983040,61440,10,1,1,64,80,4,3,3,154702,0.1547
GPU1,static,3,983040,61440,10,1,1,64,80,4,3,3,157238,0.1572
GPU0,dynamic,3,983040,61440,10,1,1,64,80,4,3,3,155630,0.1556
GPU1,dynamic,3,983040,61440,10,1,1,64,80,4,3,3,157483,0.1575
GPU0,guided,3,983040,61440,10,1,1,64,80,4,3,3,155671,0.1557
GPU1,guided,3,983040,61440,10,1,1,64,80,4,3,3,157315,0.1573
GPU0,static,4,983040,61440,10,1,1,64,80,4,3,3,2645,0.0026
GPU1,static,4,983040,61440,10,1,1,64,80,4,3,3,2852,0.0029
GPU0,dynamic,4,983040,61440,10,1,1,64,80,4,3,3,2684,0.0027
GPU1,dynamic,4,983040,61440,10,1,1,64,80,4,3,3,2871,0.0029
GPU0,guided,4,983040,61440,10,1,1,64,80,4,3,3,2679,0.0027
GPU1,guided,4,983040,61440,10,1,1,64,80,4,3,3,2866,0.0029
