Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,16,80,8,3,3,30162,0.0302
GPU0,static,1,491520,15360,10,1,1,16,80,8,3,3,4651375,4.6514
GPU1,static,1,491520,15360,10,1,1,16,80,8,3,3,9434266,9.4343
GPU0,dynamic,1,491520,15360,10,1,1,16,80,8,3,3,4698721,4.6987
GPU1,dynamic,1,491520,15360,10,1,1,16,80,8,3,3,4725099,4.7251
GPU0,guided,1,491520,15360,10,1,1,16,80,8,3,3,4650316,4.6503
GPU1,guided,1,491520,15360,10,1,1,16,80,8,3,3,4725009,4.7250
GPU0,static,2,491520,15360,10,1,1,16,80,8,3,3,4650126,4.6501
GPU1,static,2,491520,15360,10,1,1,16,80,8,3,3,4725259,4.7253
GPU0,dynamic,2,491520,15360,10,1,1,16,80,8,3,3,4649273,4.6493
GPU1,dynamic,2,491520,15360,10,1,1,16,80,8,3,3,4728592,4.7286
GPU0,guided,2,491520,15360,10,1,1,16,80,8,3,3,4649578,4.6496
GPU1,guided,2,491520,15360,10,1,1,16,80,8,3,3,4724969,4.7250
GPU0,static,3,491520,15360,10,1,1,16,80,8,3,3,292989,0.2930
GPU1,static,3,491520,15360,10,1,1,16,80,8,3,3,297780,0.2978
GPU0,dynamic,3,491520,15360,10,1,1,16,80,8,3,3,292816,0.2928
GPU1,dynamic,3,491520,15360,10,1,1,16,80,8,3,3,297720,0.2977
GPU0,guided,3,491520,15360,10,1,1,16,80,8,3,3,292810,0.2928
GPU1,guided,3,491520,15360,10,1,1,16,80,8,3,3,297630,0.2976
GPU0,static,4,491520,15360,10,1,1,16,80,8,3,3,4459,0.0045
GPU1,static,4,491520,15360,10,1,1,16,80,8,3,3,4667,0.0047
GPU0,dynamic,4,491520,15360,10,1,1,16,80,8,3,3,4472,0.0045
GPU1,dynamic,4,491520,15360,10,1,1,16,80,8,3,3,4636,0.0046
GPU0,guided,4,491520,15360,10,1,1,16,80,8,3,3,4436,0.0044
GPU1,guided,4,491520,15360,10,1,1,16,80,8,3,3,4638,0.0046
