Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,64,48,2,3,3,25195,0.0252
GPU0,static,1,294912,36864,10,1,1,64,48,2,3,3,2951283,2.9513
GPU1,static,1,294912,36864,10,1,1,64,48,2,3,3,5982874,5.9829
GPU0,dynamic,1,294912,36864,10,1,1,64,48,2,3,3,2976980,2.9770
GPU1,dynamic,1,294912,36864,10,1,1,64,48,2,3,3,2997247,2.9972
GPU0,guided,1,294912,36864,10,1,1,64,48,2,3,3,2949932,2.9499
GPU1,guided,1,294912,36864,10,1,1,64,48,2,3,3,2997132,2.9971
GPU0,static,2,294912,36864,10,1,1,64,48,2,3,3,2949603,2.9496
GPU1,static,2,294912,36864,10,1,1,64,48,2,3,3,2997439,2.9974
GPU0,dynamic,2,294912,36864,10,1,1,64,48,2,3,3,2949213,2.9492
GPU1,dynamic,2,294912,36864,10,1,1,64,48,2,3,3,2996926,2.9969
GPU0,guided,2,294912,36864,10,1,1,64,48,2,3,3,2949102,2.9491
GPU1,guided,2,294912,36864,10,1,1,64,48,2,3,3,2996935,2.9969
GPU0,static,3,294912,36864,10,1,1,64,48,2,3,3,48094,0.0481
GPU1,static,3,294912,36864,10,1,1,64,48,2,3,3,48854,0.0489
GPU0,dynamic,3,294912,36864,10,1,1,64,48,2,3,3,48330,0.0483
GPU1,dynamic,3,294912,36864,10,1,1,64,48,2,3,3,49158,0.0492
GPU0,guided,3,294912,36864,10,1,1,64,48,2,3,3,48298,0.0483
GPU1,guided,3,294912,36864,10,1,1,64,48,2,3,3,49174,0.0492
GPU0,static,4,294912,36864,10,1,1,64,48,2,3,3,1528,0.0015
GPU1,static,4,294912,36864,10,1,1,64,48,2,3,3,1629,0.0016
GPU0,dynamic,4,294912,36864,10,1,1,64,48,2,3,3,1546,0.0015
GPU1,dynamic,4,294912,36864,10,1,1,64,48,2,3,3,1665,0.0017
GPU1,guided,4,294912,36864,10,1,1,64,48,2,3,3,1650,0.0016
GPU0,guided,4,294912,36864,10,1,1,64,48,2,3,3,1733,0.0017
