Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,96,2,3,3,35875,0.0359
GPU0,static,1,737280,92160,10,1,1,80,96,2,3,3,8788414,8.7884
GPU1,static,1,737280,92160,10,1,1,80,96,2,3,3,17848791,17.8488
GPU0,dynamic,1,737280,92160,10,1,1,80,96,2,3,3,8798988,8.7990
GPU1,dynamic,1,737280,92160,10,1,1,80,96,2,3,3,8912728,8.9127
GPU0,guided,1,737280,92160,10,1,1,80,96,2,3,3,8752820,8.7528
GPU1,guided,1,737280,92160,10,1,1,80,96,2,3,3,8928727,8.9287
GPU0,static,2,737280,92160,10,1,1,80,96,2,3,3,8743143,8.7431
GPU1,static,2,737280,92160,10,1,1,80,96,2,3,3,8896001,8.8960
GPU0,dynamic,2,737280,92160,10,1,1,80,96,2,3,3,8755231,8.7552
GPU1,dynamic,2,737280,92160,10,1,1,80,96,2,3,3,8902166,8.9022
GPU0,guided,2,737280,92160,10,1,1,80,96,2,3,3,8742801,8.7428
GPU1,guided,2,737280,92160,10,1,1,80,96,2,3,3,8907382,8.9074
GPU1,static,3,737280,92160,10,1,1,80,96,2,3,3,124925,0.1249
GPU0,static,3,737280,92160,10,1,1,80,96,2,3,3,129350,0.1293
GPU0,dynamic,3,737280,92160,10,1,1,80,96,2,3,3,111531,0.1115
GPU1,dynamic,3,737280,92160,10,1,1,80,96,2,3,3,114052,0.1141
GPU0,guided,3,737280,92160,10,1,1,80,96,2,3,3,106095,0.1061
GPU1,guided,3,737280,92160,10,1,1,80,96,2,3,3,108844,0.1088
GPU1,static,4,737280,92160,10,1,1,80,96,2,3,3,2362,0.0024
GPU0,static,4,737280,92160,10,1,1,80,96,2,3,3,2465,0.0025
GPU1,dynamic,4,737280,92160,10,1,1,80,96,2,3,3,1981,0.0020
GPU0,dynamic,4,737280,92160,10,1,1,80,96,2,3,3,2362,0.0024
GPU1,guided,4,737280,92160,10,1,1,80,96,2,3,3,2044,0.0020
GPU0,guided,4,737280,92160,10,1,1,80,96,2,3,3,3260,0.0033
