Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,16,1,2,3,3,14462,0.0145
GPU0,static,1,1536,192,10,1,1,16,1,2,3,3,15730,0.0157
GPU1,static,1,1536,192,10,1,1,16,1,2,3,3,120402,0.1204
GPU0,dynamic,1,1536,192,10,1,1,16,1,2,3,3,15552,0.0156
GPU1,dynamic,1,1536,192,10,1,1,16,1,2,3,3,15833,0.0158
GPU0,guided,1,1536,192,10,1,1,16,1,2,3,3,15517,0.0155
GPU1,guided,1,1536,192,10,1,1,16,1,2,3,3,15817,0.0158
GPU0,static,2,1536,192,10,1,1,16,1,2,3,3,15498,0.0155
GPU1,static,2,1536,192,10,1,1,16,1,2,3,3,15799,0.0158
GPU0,dynamic,2,1536,192,10,1,1,16,1,2,3,3,15535,0.0155
GPU1,dynamic,2,1536,192,10,1,1,16,1,2,3,3,15824,0.0158
GPU0,guided,2,1536,192,10,1,1,16,1,2,3,3,15514,0.0155
GPU1,guided,2,1536,192,10,1,1,16,1,2,3,3,15823,0.0158
GPU1,static,3,1536,192,10,1,1,16,1,2,3,3,1109,0.0011
GPU0,static,3,1536,192,10,1,1,16,1,2,3,3,1110,0.0011
GPU0,dynamic,3,1536,192,10,1,1,16,1,2,3,3,1134,0.0011
GPU1,dynamic,3,1536,192,10,1,1,16,1,2,3,3,1148,0.0011
GPU0,guided,3,1536,192,10,1,1,16,1,2,3,3,1130,0.0011
GPU1,guided,3,1536,192,10,1,1,16,1,2,3,3,1149,0.0011
GPU0,static,4,1536,192,10,1,1,16,1,2,3,3,1093,0.0011
GPU1,static,4,1536,192,10,1,1,16,1,2,3,3,1108,0.0011
GPU0,dynamic,4,1536,192,10,1,1,16,1,2,3,3,1141,0.0011
GPU1,dynamic,4,1536,192,10,1,1,16,1,2,3,3,1142,0.0011
GPU0,guided,4,1536,192,10,1,1,16,1,2,3,3,1126,0.0011
GPU1,guided,4,1536,192,10,1,1,16,1,2,3,3,1149,0.0011
