Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,48,8,3,3,492771,0.4928
GPU0,static,1,294912,9216,1000,1,1,16,48,8,3,3,278821110,278.8211
GPU1,static,1,294912,9216,1000,1,1,16,48,8,3,3,561872025,561.8720
GPU0,dynamic,1,294912,9216,1000,1,1,16,48,8,3,3,275902537,275.9025
GPU1,dynamic,1,294912,9216,1000,1,1,16,48,8,3,3,283307845,283.3078
GPU0,guided,1,294912,9216,1000,1,1,16,48,8,3,3,278816117,278.8161
GPU1,guided,1,294912,9216,1000,1,1,16,48,8,3,3,283307893,283.3079
GPU0,static,2,294912,9216,1000,1,1,16,48,8,3,3,278816572,278.8166
GPU1,static,2,294912,9216,1000,1,1,16,48,8,3,3,283318146,283.3181
GPU0,dynamic,2,294912,9216,1000,1,1,16,48,8,3,3,278796856,278.7969
GPU1,dynamic,2,294912,9216,1000,1,1,16,48,8,3,3,283307864,283.3079
GPU0,guided,2,294912,9216,1000,1,1,16,48,8,3,3,278825327,278.8253
GPU1,guided,2,294912,9216,1000,1,1,16,48,8,3,3,283307837,283.3078
GPU0,static,3,294912,9216,1000,1,1,16,48,8,3,3,17540966,17.5410
GPU1,static,3,294912,9216,1000,1,1,16,48,8,3,3,17777447,17.7774
GPU0,dynamic,3,294912,9216,1000,1,1,16,48,8,3,3,17491243,17.4912
GPU1,dynamic,3,294912,9216,1000,1,1,16,48,8,3,3,17776452,17.7765
GPU0,guided,3,294912,9216,1000,1,1,16,48,8,3,3,17489006,17.4890
GPU1,guided,3,294912,9216,1000,1,1,16,48,8,3,3,17775117,17.7751
GPU1,static,4,294912,9216,1000,1,1,16,48,8,3,3,391820,0.3918
GPU0,static,4,294912,9216,1000,1,1,16,48,8,3,3,392765,0.3928
GPU0,dynamic,4,294912,9216,1000,1,1,16,48,8,3,3,397518,0.3975
GPU1,dynamic,4,294912,9216,1000,1,1,16,48,8,3,3,399976,0.4000
GPU0,guided,4,294912,9216,1000,1,1,16,48,8,3,3,394029,0.3940
GPU1,guided,4,294912,9216,1000,1,1,16,48,8,3,3,398785,0.3988
