Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,64,48,4,3,3,33186,0.0332
GPU0,static,1,589824,36864,10,1,1,64,48,4,3,3,5689289,5.6893
GPU1,static,1,589824,36864,10,1,1,64,48,4,3,3,11529443,11.5294
GPU0,dynamic,1,589824,36864,10,1,1,64,48,4,3,3,5727471,5.7275
GPU1,dynamic,1,589824,36864,10,1,1,64,48,4,3,3,5777629,5.7776
GPU0,guided,1,589824,36864,10,1,1,64,48,4,3,3,5685707,5.6857
GPU1,guided,1,589824,36864,10,1,1,64,48,4,3,3,5777761,5.7778
GPU0,static,2,589824,36864,10,1,1,64,48,4,3,3,5685721,5.6857
GPU1,static,2,589824,36864,10,1,1,64,48,4,3,3,5777975,5.7780
GPU0,dynamic,2,589824,36864,10,1,1,64,48,4,3,3,5685341,5.6853
GPU1,dynamic,2,589824,36864,10,1,1,64,48,4,3,3,5777681,5.7777
GPU0,guided,2,589824,36864,10,1,1,64,48,4,3,3,5685162,5.6852
GPU1,guided,2,589824,36864,10,1,1,64,48,4,3,3,5777411,5.7774
GPU0,static,3,589824,36864,10,1,1,64,48,4,3,3,92587,0.0926
GPU1,static,3,589824,36864,10,1,1,64,48,4,3,3,94237,0.0942
GPU0,dynamic,3,589824,36864,10,1,1,64,48,4,3,3,92161,0.0922
GPU1,dynamic,3,589824,36864,10,1,1,64,48,4,3,3,93770,0.0938
GPU0,guided,3,589824,36864,10,1,1,64,48,4,3,3,92186,0.0922
GPU1,guided,3,589824,36864,10,1,1,64,48,4,3,3,93740,0.0937
GPU0,static,4,589824,36864,10,1,1,64,48,4,3,3,2606,0.0026
GPU1,static,4,589824,36864,10,1,1,64,48,4,3,3,2681,0.0027
GPU0,dynamic,4,589824,36864,10,1,1,64,48,4,3,3,2632,0.0026
GPU1,dynamic,4,589824,36864,10,1,1,64,48,4,3,3,2706,0.0027
GPU0,guided,4,589824,36864,10,1,1,64,48,4,3,3,2571,0.0026
GPU1,guided,4,589824,36864,10,1,1,64,48,4,3,3,2680,0.0027
