Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,1,80,64,2,3,3,118866,0.1189
GPU0,static,1,491520,61440,100,1,1,80,64,2,3,3,48723189,48.7232
GPU1,static,1,491520,61440,100,1,1,80,64,2,3,3,98681939,98.6819
GPU0,dynamic,1,491520,61440,100,1,1,80,64,2,3,3,48785436,48.7854
GPU1,dynamic,1,491520,61440,100,1,1,80,64,2,3,3,49903932,49.9039
GPU0,guided,1,491520,61440,100,1,1,80,64,2,3,3,48716299,48.7163
GPU1,guided,1,491520,61440,100,1,1,80,64,2,3,3,49904305,49.9043
GPU0,static,2,491520,61440,100,1,1,80,64,2,3,3,48722190,48.7222
GPU1,static,2,491520,61440,100,1,1,80,64,2,3,3,49910808,49.9108
GPU0,dynamic,2,491520,61440,100,1,1,80,64,2,3,3,48715980,48.7160
GPU1,dynamic,2,491520,61440,100,1,1,80,64,2,3,3,49904111,49.9041
GPU0,guided,2,491520,61440,100,1,1,80,64,2,3,3,48715583,48.7156
GPU1,guided,2,491520,61440,100,1,1,80,64,2,3,3,49903945,49.9039
GPU0,static,3,491520,61440,100,1,1,80,64,2,3,3,638915,0.6389
GPU1,static,3,491520,61440,100,1,1,80,64,2,3,3,655118,0.6551
GPU0,dynamic,3,491520,61440,100,1,1,80,64,2,3,3,638127,0.6381
GPU1,dynamic,3,491520,61440,100,1,1,80,64,2,3,3,653385,0.6534
GPU0,guided,3,491520,61440,100,1,1,80,64,2,3,3,638126,0.6381
GPU1,guided,3,491520,61440,100,1,1,80,64,2,3,3,654030,0.6540
GPU0,static,4,491520,61440,100,1,1,80,64,2,3,3,10656,0.0107
GPU1,static,4,491520,61440,100,1,1,80,64,2,3,3,10945,0.0109
GPU0,dynamic,4,491520,61440,100,1,1,80,64,2,3,3,10638,0.0106
GPU1,dynamic,4,491520,61440,100,1,1,80,64,2,3,3,10960,0.0110
GPU0,guided,4,491520,61440,100,1,1,80,64,2,3,3,10779,0.0108
GPU1,guided,4,491520,61440,100,1,1,80,64,2,3,3,10859,0.0109
