Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,1,48,2,3,3,28867,0.0289
GPU0,static,1,4608,576,1000,1,1,1,48,2,3,3,4604265,4.6043
GPU1,static,1,4608,576,1000,1,1,1,48,2,3,3,9334753,9.3348
GPU0,dynamic,1,4608,576,1000,1,1,1,48,2,3,3,4647107,4.6471
GPU1,dynamic,1,4608,576,1000,1,1,1,48,2,3,3,4678312,4.6783
GPU0,guided,1,4608,576,1000,1,1,1,48,2,3,3,4603464,4.6035
GPU1,guided,1,4608,576,1000,1,1,1,48,2,3,3,4678263,4.6783
GPU0,static,2,4608,576,1000,1,1,1,48,2,3,3,4604181,4.6042
GPU1,static,2,4608,576,1000,1,1,1,48,2,3,3,4678860,4.6789
GPU0,dynamic,2,4608,576,1000,1,1,1,48,2,3,3,4603820,4.6038
GPU1,dynamic,2,4608,576,1000,1,1,1,48,2,3,3,4678319,4.6783
GPU0,guided,2,4608,576,1000,1,1,1,48,2,3,3,4603400,4.6034
GPU1,guided,2,4608,576,1000,1,1,1,48,2,3,3,4678210,4.6782
GPU0,static,3,4608,576,1000,1,1,1,48,2,3,3,4603975,4.6040
GPU1,static,3,4608,576,1000,1,1,1,48,2,3,3,4678813,4.6788
GPU0,dynamic,3,4608,576,1000,1,1,1,48,2,3,3,4603422,4.6034
GPU1,dynamic,3,4608,576,1000,1,1,1,48,2,3,3,4678229,4.6782
GPU0,guided,3,4608,576,1000,1,1,1,48,2,3,3,4603480,4.6035
GPU1,guided,3,4608,576,1000,1,1,1,48,2,3,3,4678323,4.6783
GPU0,static,4,4608,576,1000,1,1,1,48,2,3,3,96156,0.0962
GPU1,static,4,4608,576,1000,1,1,1,48,2,3,3,97705,0.0977
GPU0,dynamic,4,4608,576,1000,1,1,1,48,2,3,3,96169,0.0962
GPU1,dynamic,4,4608,576,1000,1,1,1,48,2,3,3,97731,0.0977
GPU0,guided,4,4608,576,1000,1,1,1,48,2,3,3,96205,0.0962
GPU1,guided,4,4608,576,1000,1,1,1,48,2,3,3,97727,0.0977
