Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,1,64,4,3,3,45135,0.0451
GPU0,static,1,12288,768,1000,1,1,1,64,4,3,3,11838502,11.8385
GPU1,static,1,12288,768,1000,1,1,1,64,4,3,3,23928854,23.9289
GPU0,dynamic,1,12288,768,1000,1,1,1,64,4,3,3,11862882,11.8629
GPU1,dynamic,1,12288,768,1000,1,1,1,64,4,3,3,12028273,12.0283
GPU0,guided,1,12288,768,1000,1,1,1,64,4,3,3,11835891,11.8359
GPU1,guided,1,12288,768,1000,1,1,1,64,4,3,3,12028259,12.0283
GPU0,static,2,12288,768,1000,1,1,1,64,4,3,3,11836637,11.8366
GPU1,static,2,12288,768,1000,1,1,1,64,4,3,3,12029066,12.0291
GPU0,dynamic,2,12288,768,1000,1,1,1,64,4,3,3,11835839,11.8358
GPU1,dynamic,2,12288,768,1000,1,1,1,64,4,3,3,12028265,12.0283
GPU0,guided,2,12288,768,1000,1,1,1,64,4,3,3,11835673,11.8357
GPU1,guided,2,12288,768,1000,1,1,1,64,4,3,3,12028155,12.0282
GPU0,static,3,12288,768,1000,1,1,1,64,4,3,3,11836461,11.8365
GPU1,static,3,12288,768,1000,1,1,1,64,4,3,3,12028928,12.0289
GPU0,dynamic,3,12288,768,1000,1,1,1,64,4,3,3,11835798,11.8358
GPU1,dynamic,3,12288,768,1000,1,1,1,64,4,3,3,12028176,12.0282
GPU0,guided,3,12288,768,1000,1,1,1,64,4,3,3,11835781,11.8358
GPU1,guided,3,12288,768,1000,1,1,1,64,4,3,3,12028199,12.0282
GPU0,static,4,12288,768,1000,1,1,1,64,4,3,3,185537,0.1855
GPU1,static,4,12288,768,1000,1,1,1,64,4,3,3,188494,0.1885
GPU0,dynamic,4,12288,768,1000,1,1,1,64,4,3,3,185540,0.1855
GPU1,dynamic,4,12288,768,1000,1,1,1,64,4,3,3,188513,0.1885
GPU0,guided,4,12288,768,1000,1,1,1,64,4,3,3,185528,0.1855
GPU1,guided,4,12288,768,1000,1,1,1,64,4,3,3,188494,0.1885
