Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,80,1,8,3,3,13000,0.0130
GPU0,static,1,30720,960,10,1,1,80,1,8,3,3,292087,0.2921
GPU1,static,1,30720,960,10,1,1,80,1,8,3,3,594266,0.5943
GPU0,dynamic,1,30720,960,10,1,1,80,1,8,3,3,290823,0.2908
GPU1,dynamic,1,30720,960,10,1,1,80,1,8,3,3,295491,0.2955
GPU0,guided,1,30720,960,10,1,1,80,1,8,3,3,290873,0.2909
GPU1,guided,1,30720,960,10,1,1,80,1,8,3,3,295951,0.2960
GPU0,static,2,30720,960,10,1,1,80,1,8,3,3,290902,0.2909
GPU1,static,2,30720,960,10,1,1,80,1,8,3,3,295919,0.2959
GPU0,dynamic,2,30720,960,10,1,1,80,1,8,3,3,290811,0.2908
GPU1,dynamic,2,30720,960,10,1,1,80,1,8,3,3,295508,0.2955
GPU0,guided,2,30720,960,10,1,1,80,1,8,3,3,290807,0.2908
GPU1,guided,2,30720,960,10,1,1,80,1,8,3,3,295482,0.2955
GPU0,static,3,30720,960,10,1,1,80,1,8,3,3,3891,0.0039
GPU1,static,3,30720,960,10,1,1,80,1,8,3,3,4028,0.0040
GPU0,dynamic,3,30720,960,10,1,1,80,1,8,3,3,3858,0.0039
GPU1,dynamic,3,30720,960,10,1,1,80,1,8,3,3,3980,0.0040
GPU0,guided,3,30720,960,10,1,1,80,1,8,3,3,3852,0.0039
GPU1,guided,3,30720,960,10,1,1,80,1,8,3,3,3942,0.0039
GPU0,static,4,30720,960,10,1,1,80,1,8,3,3,3829,0.0038
GPU1,static,4,30720,960,10,1,1,80,1,8,3,3,4053,0.0041
GPU0,dynamic,4,30720,960,10,1,1,80,1,8,3,3,3843,0.0038
GPU1,dynamic,4,30720,960,10,1,1,80,1,8,3,3,3975,0.0040
GPU0,guided,4,30720,960,10,1,1,80,1,8,3,3,3837,0.0038
GPU1,guided,4,30720,960,10,1,1,80,1,8,3,3,3967,0.0040
