Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,1,1,64,80,2,3,3,29654,0.0297
GPU0,static,1,491520,61440,10,1,1,64,80,2,3,3,4916819,4.9168
GPU1,static,1,491520,61440,10,1,1,64,80,2,3,3,9965818,9.9658
GPU0,dynamic,1,491520,61440,10,1,1,64,80,2,3,3,4958967,4.9590
GPU1,dynamic,1,491520,61440,10,1,1,64,80,2,3,3,4994955,4.9950
GPU0,guided,1,491520,61440,10,1,1,64,80,2,3,3,4915802,4.9158
GPU1,guided,1,491520,61440,10,1,1,64,80,2,3,3,4994910,4.9949
GPU0,static,2,491520,61440,10,1,1,64,80,2,3,3,4916036,4.9160
GPU1,static,2,491520,61440,10,1,1,64,80,2,3,3,4995636,4.9956
GPU0,dynamic,2,491520,61440,10,1,1,64,80,2,3,3,4914935,4.9149
GPU1,dynamic,2,491520,61440,10,1,1,64,80,2,3,3,4994772,4.9948
GPU0,guided,2,491520,61440,10,1,1,64,80,2,3,3,4914534,4.9145
GPU1,guided,2,491520,61440,10,1,1,64,80,2,3,3,4994604,4.9946
GPU0,static,3,491520,61440,10,1,1,64,80,2,3,3,80079,0.0801
GPU1,static,3,491520,61440,10,1,1,64,80,2,3,3,81756,0.0818
GPU0,dynamic,3,491520,61440,10,1,1,64,80,2,3,3,80056,0.0801
GPU1,dynamic,3,491520,61440,10,1,1,64,80,2,3,3,81471,0.0815
GPU0,guided,3,491520,61440,10,1,1,64,80,2,3,3,80346,0.0803
GPU1,guided,3,491520,61440,10,1,1,64,80,2,3,3,81579,0.0816
GPU0,static,4,491520,61440,10,1,1,64,80,2,3,3,1624,0.0016
GPU1,static,4,491520,61440,10,1,1,64,80,2,3,3,1765,0.0018
GPU0,dynamic,4,491520,61440,10,1,1,64,80,2,3,3,1647,0.0016
GPU1,dynamic,4,491520,61440,10,1,1,64,80,2,3,3,1786,0.0018
GPU0,guided,4,491520,61440,10,1,1,64,80,2,3,3,1697,0.0017
GPU1,guided,4,491520,61440,10,1,1,64,80,2,3,3,1780,0.0018
