Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,16,228226
GPU0,combined,262055232,25165824,8,16,256,16,115538
GPU0,collapse,262055232,25165824,8,16,256,16,5181
GPU0,split,262055232,25165824,8,16,256,16,17763
GPU0,combined_swap,262055232,25165824,8,16,256,16,8573
GPU0,collapse_swap,262055232,25165824,8,16,256,16,5344
GPU0,split_swap,262055232,25165824,8,16,256,16,6431
