Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,128,256,1751351
GPU0,combined,1970913600,201326592,8,16,128,256,64533
GPU0,collapse,1970913600,201326592,8,16,128,256,30031
GPU0,split,1970913600,201326592,8,16,128,256,36784
GPU0,combined_swap,1970913600,201326592,8,16,128,256,106036
GPU0,collapse_swap,1970913600,201326592,8,16,128,256,28731
GPU0,split_swap,1970913600,201326592,8,16,128,256,33309
